;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
1265;Ce shampooing je l utilise depuis plus d'un an maintenant et je le trouve parfait.;0.0;0.0005756489593334421;0.0004201558608339799;0.0023738425328632064;0.00035950267035328025;0.008260628420522869;0.00048821586383400017;0.0;0.027046734540815277;0.002319818531712853;0.012532100101765524;0.0006046271556155809;0.0;0.07431069101206053;0.0;0.0;0.0
1266;ayant la peau grasse ce produit me permet une meilleure adhésion de mon fond de teint, cela fait des mois que je ne le trouve plus en commerce donc bien contente de l'avoir trouvé sur Amazon et en plus moins cher qu'en magasin pour moi produit indispensable facilite la pose du fond de teint;0.0009051064212668203;0.0031408982650334557;0.0013503335934381582;0.07169341173258224;0.0;0.0007027566668782236;0.0;0.0;0.005831620774789125;0.0015881425059080024;0.014915104765557585;0.0033062123867136422;0.0007039995903595481;0.010075322789298444;0.025485723286498504;0.009258693605577883;0.0412347989443368
1267;Pas pour moi. J'ai utilisé ce shampooing une première fois et ai trouvé que mes cheveux étaient lourds et ternes. J'ai pensé que je l'avais mal rincé et ai réitéré l'expérience quelque temps après. Même constat en dépis d'un rinçage très soigneux et d'un brushing. Les cheveux sont considérablement alourdis, à tel point qu'ils donnent l'impression d'être sales dès le lendemain. Probablement pas fait pour ma nature de cheveux.;0.0002439310323558958;0.0007318003985392172;1.1672395325058707e-05;0.0028306991252748134;0.0;0.001150238189440556;0.0;0.0005558238872551866;0.05127105853657258;0.0012038505996478592;0.0020623931172296726;0.002474024172867781;0.003648170288483174;0.00665596206859197;0.0050533636242554286;0.006043780155721665;0.020452581624820054
1268;Bref je suis déçue.;0.0007524293784828766;0.0003968221355000763;0.0;0.0017611277871488733;0.0;0.0;0.00011061224462166805;0.0;0.0013109311126462068;0.0022856483171738128;3.712569375592806e-07;0.0015375187476614734;0.0009980823839092416;0.0;0.0021942532088476195;0.008456792002942805;0.003751283572578526
1269;Par rapport à l ancienne version moins bien , le clair medium est moins prononcé sinon cela reste agréable à appliquer;0.0;0.03091500289092029;0.0;0.0033747121484597065;0.0;0.0;0.00041211050793590686;0.0;0.0;0.0;0.00800123276303102;0.0;0.0;0.0;0.042795029637975913;0.0;0.0005371726795640175
1270;Sa fait déjà la 2ème fois que je commande je ne regrette pas les cheveux sont super beaux avec je m'en passe plus;0.0007163343919425175;0.00015360685501007162;0.0;0.0;0.003918004557501973;0.0022468485820681915;0.0;0.0007577176481637571;0.01563224449025207;0.002864598479309388;0.008301028157698297;0.002823492111535945;0.0028547505894875387;0.0016416547297144362;0.0039563413440336336;0.0;0.04322944171504672
1271;Avec un joli packaging, ce mascara est assez performant. Je me maquille peu, juste les cils et parfois un peu d’eye-liner, aussi suis-je  assez exigeante sur la qualité du mascara.;0.0006749707437321691;3.353582390397016e-05;0.002229817951282608;0.0001120985308213601;0.0;0.00038251681640907024;0.07546034938767006;0.0;0.0019907192142238923;0.0;0.012220056483797216;0.0;0.0;0.0;0.01694399530322485;0.0010241789447047152;0.012190960115152671
1272;Si son emploi demande un peu de dextérité (attention aux paquets), il est néanmoins assez facile à appliquer : je le passe d’abord sur les cils du haut en étirant bien de la base jusqu’aux pointes en créant un mouvement de courbe et pour ceux du bas : des petits passages rapides et légers suffisent.;0.0001651094928798079;0.0018334176956970932;0.0010258352933921013;0.0009411787143096461;0.0;0.0003795203983374031;8.453533926249747e-05;0.0;0.0003588592965989211;0.0004994942425049327;0.0031894854668739576;0.0;0.00025789135014515484;0.001517899365395248;0.08272559521037243;0.0017217860462528777;0.003521725391680605
1273;Avec deux couches, on obtient un résultat bien travaillé avec un visuel agréable davantage, cependant  au niveau de la longueur que de l’épaisseur.;0.0;0.00032678469502645647;0.0;0.0;0.0005655644711408951;0.0007538821009824174;4.150925464392472e-05;0.0;0.0017288258586382766;0.002836559143350998;0.0027803533487039157;0.004338558895777636;0.0037614523834373693;0.004106694311715742;0.02502979107763335;0.005279604982727556;0.0
1274;La couleur est intense (bonne pigmentation du produit) et la brosse recourbe bien les cils.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11720886240939116;0.0;0.0;0.0;0.00607144610390847;0.0;0.0
1275;Il ne pique pas les yeux, ne provoque pas d’allergies et tient bien toute la journée.;0.000932998733548504;0.0006237432756436934;0.0008389077072028105;0.0021229703839673614;0.0;0.0007767122996623748;6.280814235545774e-05;0.0;0.0;0.0;0.04474531274124867;0.0;0.0;0.0;0.010559726290733058;0.0;0.0
1276;Parfait pour celles qui recherchent plus un effet d’allongement que de densité;0.0;0.0;0.0;0.00021021311416211647;0.0;0.0;0.0;0.0;0.0;0.0;8.056953787565203e-05;4.990111249550808e-06;0.0;2.7508227767358178e-05;0.00013733390726394147;1.1716761261423635e-05;0.0
1277;Sèche très vite , inutilisable en 1 mois dommage;0.0;0.0;0.0009473049586025893;0.0;0.0;0.0007138423466265078;0.0006888990389030501;0.0;0.0;0.0;0.0017216814982596936;0.00017407338966914435;0.0;0.0008073122070790294;0.003629261406472367;0.14098525661007746;0.009497323525806152
1278;ce masque est juste parfait, il rend les cheveux doux, souples et brillant. Je le recommande vivement pour celles qui ont les cheveux extrêmement abîmés.;0.07208184846306899;0.0;0.0;0.0;0.0;0.0;0.0;0.1079803179818475;0.0;0.0;0.0;0.00046417603282037116;0.00011032663846201634;0.12533320740374274;0.0;0.009234936395796606;0.0
1279;Parfait repare les cheveux ceux ci deviennent plus soyeux et brillants;0.00080913146630796;0.0;0.00047857928804364414;0.0;0.0;0.0009486599303334395;0.0018732966959502239;0.022267138027255627;0.00158598291298083;0.0;0.0;0.0028434879532594545;0.0004939732131803083;0.01235809238530085;0.007013406334530578;0.005956104737770407;0.0
1280;J'avais auparavant le masque liss intense (le violet) mais il ne répare pas autant les cheveux que celui-la.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004671588337858448;0.0;0.0;0.10327753013130182;0.0;0.0;0.0
1281;Mes cheveux ne sont plus secs, ils sont vraiment tout doux même après un bain de soleil.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1264735238787247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14358421934966864;0.0
1282;super crème pas grasse, nourrit bien la peau et laisse in teint éclatant, de plus le prix plus que correct je la conseille;0.00017774322113005237;0.051850621182888024;0.0021916494368659223;0.09894638385330802;0.0;0.0;0.0004282717090326849;0.001269786614302435;0.001054167817516101;0.0010340611444769495;0.0;0.004833735614317609;0.0033481118860411987;0.0;0.0;0.008861862277389589;0.0
1283;texture crémeuse et couvrante sans paquet s'estompe très bien au beauty blender ou au pinceau ne se voit pas sous le fond de teint;0.0005502388322922243;0.00033906774696358194;0.0;0.011243181940322575;0.0;0.0;0.0;0.0;0.0006290403197707218;0.0003473013318446476;0.013923940267554955;0.0017890963975029461;0.10539250107713424;0.00022363365289173437;0.02498375421696214;0.0005023983488646874;0.0068865942745121745
1284;ce shampoing est de bonne qualité il est efficace sur les cheveux blancs;0.0002826897813917497;0.0;0.0;0.0;0.0;0.0;0.17145320405041212;0.0;0.004476417234693858;0.24121501899971176;0.024422757136197605;0.0;0.0;0.0;0.0;0.0;0.0
1285;RAS - conforme à mes attentes -un produit qui fait bien son travail.;0.00023929709066821287;0.0;0.0005977873206716535;0.0;0.24584712342491494;0.0;0.0;0.00036945940129945866;0.0;0.0022500891268765933;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1286;Me cvient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.117676781818257e-236
1287;Acheté pour entretenir mon balayage  blond sur conseil de ma coiffeuse  a 2x par semaine jen fait un double.. mes cheveux sont  lumineux soyeux tout doux  et sa démêlés aussi . Balayage comme si je sortait du salon. . . Alors que sa fait plus de 3 mois ...sa  evite  leffet jaunion sur balayage ou meche blond.  Satisfaite. Système de pression top pour le dosage car on en met toujours de trop.. 2 pressions pour moi jai les cheveux mi long en dessous les épaules;0.0009881533345978924;0.0008673398164518735;0.00018680310751413513;0.0;0.0001319551333484117;0.03410027953630023;0.0;0.03849356487581329;0.009017936882232916;0.0035197120990428953;0.01703876413483767;0.0017753129944845368;0.0011295411192629003;0.016450359838109566;0.014674556078536178;0.001359146619744911;0.007172676109869153
1288;L odeur facile à démêler hydrate bien;0.0004910918603512979;0.0;0.13791273804761386;0.013011289642516344;0.0;0.0010681639004553353;0.0004322391431283794;0.002547366669966655;0.0;0.0;0.0;0.0;0.0;0.0;0.16057468997284835;8.38780935688696e-05;0.0
1289;produit un epu cher mais qui tient ses promesse.. attention ttjs au cuir chevelu sensible. j'ai deja commandé 2 fois car tres efficace;0.000448608728178468;0.0;0.0;0.0031985602090606594;0.0;0.0006516759492321841;0.0;0.0;0.0;0.09094977957464276;0.023417795845832402;0.0;0.0;0.0;0.0038506202852467714;0.0;0.02367151021172843
1290;Le même que chez le coiffeur mais beaucoup moins cher. Un soin parfait dans mon cas: cheveux courts et raides;0.000648598424575879;0.0026916702848621475;0.0;0.0007832058455407792;0.00017827261602057926;0.0;0.0013457480704740872;0.0001832852029824049;0.007019452205989242;0.004206925816171897;0.00436629627976418;0.003958624655260096;0.002386484687757643;0.01737710722629008;0.00643980140726717;0.009193677868450533;0.011448912788009944
1291;Cire de très bonne qualité;0.0002017823430329034;0.0;0.0019116144198165106;0.0;0.0;0.0;0.19203590676348528;0.0;0.016197243653548004;0.0017459826583134121;0.0;0.0;0.0012233729509259577;0.0;0.003636051191084094;0.0;0.0
1292;-Ne colle pas;0.0013344922757619283;0.0009414336599363283;0.004594436587239063;0.0017857393337028778;0.0;0.0;0.0;0.0;0.003965658109821976;0.0;0.0;0.0;0.0015078247007717972;0.0;0.012868452791465321;0.0;0.0
1293;-Sent bon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.117676781818257e-236
1294;- ne se transforme pas en pellicule blanche;0.00040969829783897555;0.00018846685190054398;0.0;0.0;6.599793796388465e-05;0.0;0.0012862587293783784;0.00024082380087034867;0.004993955709080703;0.004509882960054155;0.019657769284670397;0.0;0.0;0.0;0.00043584300764747206;0.0027847956484304;0.0006076084827907704
1295;????????;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1296;Perte excessive des cheveux;8.777720107929526e-05;0.0007221620079949206;0.0;0.00010080283931546811;0.0;0.0;0.00021013548505278805;0.00027610648602956255;0.0003420178042320615;0.00011202819514373477;0.0;6.228731998472079e-05;0.0;0.00017382021410785643;0.001706415732442547;0.0006173629398434372;0.0030530487627367284
1297;Tracé parfait, fin ou épais selon sa volonté.;0.0009163737813722171;0.00047862477020207224;0.0;0.0;0.0;0.0001566072223907485;0.0;0.0;0.0;0.004287221168876325;0.007601413939797606;7.658542078964534e-05;0.007286997518371588;0.0026052042220441564;0.009518806377185687;0.004421783283640269;0.0002802643229869
1298;Excellente tenue même pour mes yeux sensibles (porteuse de lentilles de contact);0.0005977289532979658;0.00020607534788090454;0.0;0.0049214398127476145;0.0;0.0;0.0002933571847530591;0.00031873081510659364;0.0;0.0;0.004063438249753737;0.0;0.0;0.0;0.003513260387015831;0.0008780696366603682;0.00035028352486553044
1299;Je ne mets plus que celui là !;0.0008569113840128292;0.0008109433296251935;0.0;0.0;0.0;0.0;0.0027668798624713715;0.0;0.0;0.00037659479587584375;0.0014460623566547625;0.0;0.0;0.016099827041317565;0.05188769869255151;0.0075913474429662965;0.0056408725136042415
1300;J'utlise Progress homme depuis plus de 10 ans. Je suis très satisfait du résultat, même si à cause des ruptures de stock je dois attendre un mois de plus pour faire le traitement. Je lis parfois les critiques, en ce qui me concerne je confirme que ce produit est réellement efficace si il est utilisé régulierement. Moi un tube par mois..;0.0004420272127024001;0.0005070359872935988;0.0;0.0003155727049948641;0.0005551366072778557;0.0008592614112146523;0.0001599434165471496;0.0;0.05916843218746066;0.0571786538597258;0.0025432678980424955;0.004937845355232765;0.0;0.005654383561854241;0.013615498490753738;0.001679132226300708;0.005967722466219039
1301;J'habite en Espagne, j'ai reçu le colis dans les délais indiqué, le suivi est parfais. Amazone est très bien pour commander depuis l'étranger en toute confiance...;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007813255027931541;0.0;0.0;0.0;0.0;0.11955166438499894
1302;Très bon produit et sent très bon, agréable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1303;Produit fidèle a la marque;0.0005524714516118095;0.003247072503977498;0.0;0.0;0.0006259255485191055;0.0021810790896632294;0.0007764367780682509;0.0005200021810668721;0.0;0.0;0.002272972890185406;0.0;0.0;0.01817935022488923;0.0013266037317873338;0.0049746065415866144;0.018359274410769132
1304;Aucune inquiétude sur le produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.117676781818257e-236
1305;je recommande.;0.28758429186873663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1306;Ce shampooing permet d'éviter que la coloration blonde jaunisse.;0.0006851397448930946;0.0001582664986457867;0.0;0.0;0.0;0.0005238641158780441;0.0010152469930860086;0.000488995278316506;0.009624822545106;0.004361602719245476;0.026231989209765896;0.0010450427319320657;0.0;0.006273865187096758;0.004875376917642077;0.00015090993244455767;0.0013935291726465268
1307;Attention cependant à porter des gants lors de l'utilisation (bleuit les mains et les ongles ...).;4.364202038304827e-05;0.0;0.0007499961157753351;0.0005872322380055771;0.0003632176772321465;0.0;0.00028378248198305996;0.0024996530652571544;0.0004948288265387905;0.0027530636555787007;0.0026608619676515614;0.0;0.0017538508657905737;0.0;0.05681687865566943;0.0;0.0
1308;Ce conditionnement est beaucoup plus économique que ceux que l'on peut acheter directement chez le coiffeur.;0.0001586559158746668;0.003640787382128845;0.0;0.0;6.763424963159305e-05;0.0013936327058769193;0.0017003111395031826;0.0010015609801884906;0.012922614035899595;0.0021060161576366846;0.0017911202535538843;0.003276653421822657;0.005026654670099793;0.0009753978307888251;0.010833320737858261;0.0019226466604453836;0.026851521606246997
1309;Argile coiffante adapté à mon besoin, c'est à dire des cheveux raides (homme);0.00027720853174465464;0.00024402596386755896;0.0007217922932177919;0.00102798072563719;0.0;0.0005650558665287052;0.0005269240194118143;0.0003995952003087651;0.0013600223226309803;0.00224855232449864;0.0016505763968115506;0.003005644286563863;0.0008128826527869134;0.00404023273443927;0.004577487574977272;0.003476111561521848;0.0046273632377220805
1310;Donne un effet coiffant très fixant mais qui permet de se recoiffer quand on le souhaite pendant la journée!;0.00035748829183615473;0.00103266059222958;0.0010912801963584298;0.003946609144578487;0.0;0.00037011995020752456;0.0;0.002436368758797131;0.002457313721842525;0.0;0.0188108519743906;0.0;0.0003796896730098895;0.0;0.02518576917283875;0.0034380713138867235;0.005264121441538608
1311;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1312;Totalement satisfait, je l'utilise depuis 3-4 ans.;0.0006934758732755804;0.0008035739596362834;0.0;0.0016102459230675236;0.0003234442197986873;0.0;0.00017031258687142997;0.0;0.1675062181599652;0.0;0.0;0.002869031094156646;0.0;0.0007914250049310524;0.0;0.0;0.0
1313;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1314;Le prix est imbattable par rapport à l'achat dans un salon de coiffure physique.;0.0003324280263384085;0.08748440230503798;0.0;0.0;0.004682058253463685;0.00691205674289226;0.0006712976973811645;0.00047928424509213367;0.001612515464698562;0.0003302496407197287;0.0011986602392687182;0.00027163384196437807;0.0;0.0;0.0;0.0;0.004227908131492448
1315;C'est devenu ma base de maquillage par référence, il estompe les pores et les ridules, on a la peau super douce j'adore;0.00012531952233666837;0.0;0.0;0.06775027914232304;4.271644454005095e-05;0.0;0.0010684423582525426;0.0;0.004715924741646588;0.0;0.001280103022302692;0.0;0.0009130369392745879;0.0;0.001984508936948555;0.0;0.0004837101099021611
1316;Cela n'est pas précisé mais le produit ne provient pas de France car toutes les inscriptions écrites sur le produit sont dans une langue étrangère (à l'inverse de mon pot de gel habituel où tout est écrit en français). A savoir avant de commander, et surtout à préciser dans l'annonce svp, merci.;3.470099927769811e-05;8.378626517761484e-05;0.0;0.0001741330593961821;0.0;0.00025688005720385306;0.0;0.0;0.0019312427001705991;0.0001313496704014891;0.002478733962084011;0.0010597377523881538;0.00015288644731207448;0.0007269287443987278;0.0004978421576462352;0.0;0.018440868225795017
1317;Stimuler la repousse des cheveux;5.5125937953583764e-05;0.0;0.00041806933827471686;0.0;0.0;9.968879200365191e-05;0.0;4.068447462596403e-05;0.0012888073647951697;0.001305146318034954;0.0;0.0;0.0;0.0;0.003812812785487163;0.0;1.9318080489631975e-05
1318;Idéal après avoir séché mes cheveux ! L'odeur est très agréable !;0.0005164531628636538;0.0;0.13059238445966745;0.0022145512700895253;0.0;0.0;0.0003174905129266218;0.0007335989818599167;0.0014772248525888824;0.0;0.001020917513424009;0.0;0.0;8.794380450072582e-07;0.0;0.001329234206970837;0.0
1319;il est super...mais n'est pas waterproof comme il le disent il suffit d'avoir un peu chaud est fini plus rien bon l'avantage c'est qu'il ne coule pas;0.00030350343966015805;0.0003392516460422078;0.0005035123488873008;0.0003902678372258232;0.0;0.00018857613282606013;0.0003109057543319665;0.000773243114080644;0.0017944770234466505;0.0;0.0018621637719764045;0.00044562972328448223;0.0006640723432248215;0.0017497597523894709;0.005958029549134397;0.0004071208345399197;0.0013476678239900338
1320;Parfais comme toute la gamme l oreal !!!!!!!  Aucune surprise avec cette marque !!!! Les cheveux sont doux et déjaunis !!!! Je recommande;0.08107146570846785;0.0010904952061520756;0.0;0.0;0.0;0.0008141408197246888;0.000876945920877104;0.12210192100926472;0.0;0.0;0.0;0.004491927930484439;0.0;0.02649639325410889;0.0;0.003567093473276367;0.015385640652792342
1321;Produit arrivé sans emballage, impossible de vérifier si le produit est neuf.;0.0002564331689346917;0.0;0.0;0.0;0.00047328051745441544;0.0;0.0003425832376595611;0.0;0.0017421282523576186;0.0;0.0001216910252900259;0.0022036621206671814;0.0;0.0;0.0;0.0035695180507284725;0.015434886604258983
1322;Très bon produit pour cheveux blanc;0.001082228523312076;0.0005315067424576462;0.0;0.0;0.00021845649048720967;0.0;0.0033085526131196824;0.0007045779460784428;0.012763400901977967;0.011474942198406612;0.04808974216510027;0.0;0.0;0.0;0.0;0.0014071285545666787;0.0007243850007488238
1323;Ce produit me satisfait bien j’espère que cela va continuer a se pigmenter davantage. j'en suis a ma 4° application.;0.0007777421224178695;0.0005738470088617249;0.0002366711464807827;0.0018741262978735046;0.0;0.0;0.00010504048661358051;0.0;0.0030843181961176845;0.0;0.0062776640978258105;0.003409063346908617;0.00015812828654561176;0.0;0.021077359480819857;0.0;0.004737456343569189
1324;Je vais attaquer la 5°;0.0;8.381474132078188e-06;0.0;0.0;0.0;0.0;0.0;0.0002536930431049651;0.0;0.0;0.00012558075897805147;0.0;0.0;0.0;0.0012613231314021944;0.0;6.445339067447331e-05
1325;Au  niveau prix ça reste très raisonnable, avant je faisais des mèches 5 fois par an a 60 euro la séance.;0.00043947435469339117;0.0442110159167905;0.0005305950925700162;0.0003229928201258765;0.0006178649814636974;0.0;0.00045616117067116856;0.0;0.015587677735648262;0.0;0.007883105750702609;0.003346302019804879;0.002346935934248657;0.007734503706303874;0.0001514577786270751;0.0006849804869846644;0.00026959350202153425
1326;Merci de votre réponse.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026146180531924036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000919725809315081
1327;Produits de très bonne qualité et très efficace répare et Démêle super bien les cheveux effet très agréable et très doux même pas besoin de démêler après je suis fan;0.0003010366082628531;0.0;0.0;0.0;0.0;0.0;0.08046024357383476;0.09312116717451085;0.0;0.11398849576724383;0.0;0.0;0.0;0.004070302790977226;0.003095774081994829;0.005349262632361479;0.0
1328;Tres bon produit. Gel tres efficace le meilleur pour moi sur le marché. On ne peut le trouver que chez les professionels de la coiffure en temps normal. Tres bonne fixation qui tiens toute la journée.;0.00037759613978002025;0.002862758921087072;0.0008724810961460523;0.0015695922912914225;0.0;0.0006289035315391715;7.663964332953217e-05;0.0;0.0040890786935297635;0.09889099202381006;0.01109797833639185;0.003026204739987298;0.0016516508140487767;0.010170121519421399;0.00554815729306391;0.006344446467351427;0.030959097048803556
1329;Déjaunie vraiment très bien.;0.0;0.0;0.0;5.551916699603806e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.940534773682346e-05;1.203944742889752e-06;0.0;0.0;0.0002016144958786334;4.4379743130259046e-05
1330;Ce masque est arrivé super rapidement, j'adore ce produit il réparent le cheveux en profondeur moi qui est un cheveux naturellement sec je le recommande !;0.06249151591382905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10744022618103166;0.0;0.0;0.03339948444596207
1331;Acheté après les vacances, où mes cheveux longs et ondulés ressemblaient à une tignasse de foin. Je ne suis pas une grande adepte des masque et des soins capillaires en général mais j’ai quand même voulu tenter ce masque au vu des avis positifs, et effectivement, dès la première application, on sent que les cheveux s’adoucissent et s’assouplissent.;0.0;0.0;0.00015004966113370526;0.0;0.0;0.0;8.124735369743522e-05;0.0;0.002685944006654114;0.0;0.0;0.0;0.0001183546080583996;0.11140512827855287;0.01380252736306425;0.0;0.00886009071844431
1332;Shampooing très bien pour mèches blondes celui ci enleve le jaunissement .je l'applique sur cheveux humides et le temps de ma douche ..;0.0007237290429997616;0.0;0.0;0.0025184391887848115;0.0;0.0;0.0005046450584682666;0.00019348909746832096;0.00814441048498811;0.001185979945365561;0.01445271357431749;0.008887078557947996;0.005091001321086457;0.008598813090407635;0.0;0.003720363463239439;0.020721151288665408
1333;Gel en spray ultra fixant sans effet carton;0.0;0.0;0.00025700475296566234;0.0;0.0;0.0;0.00032989990040193447;0.0;0.0;0.0027993969791205615;0.0;0.00023332184649763586;0.0;0.0019441061775149707;0.003823827444551917;0.0002327788164694331;0.007814439685952105
1334;Produit qui a parfaitement répondu à mes attentes,lassée de passer mon temps chez les coiffeurs ,j ai  essayé ce produit très facile à utiliser et rapide a faire et j ai obtenu le même résultat qu avec le lissage brésilien fait chez mon coiffeur et qui me prends 3 heures  donc je le recommande;0.03617745217466428;0.0003056334889984878;0.0;0.0;0.03499024988144787;0.00041382750460359444;0.00012161320518441314;0.0;0.06192165281000055;0.0013998444734195745;0.0021758178139312176;0.0668446959216667;0.001203162350163984;0.004129239271634005;0.07193587846569781;0.004015532751602764;0.018654695308422568
1335;Magique! C'est un produit qui sublimera vos cheveux autant lisse que naturel. Très bon rapport qualité prix, et l'odeuuuuurr mmmhh....;0.0;0.06585338810811202;0.0;0.00425697261897927;0.0;0.0;0.00016521073047585214;0.0;0.0;0.0019004143208622307;0.0;0.00066082683302233;0.0002827205544931241;0.005286494077174753;0.000766988248033462;0.0004880324988416397;0.0
1336;Ai connu ce produit chez mon coiffeur. N'est pas collant, s'étale bien sur cheveux secs et donne un aspect coiffé naturel.;8.208654978968813e-05;0.0016293717624199253;0.0;0.004021998045076122;0.0005432232622195919;0.0009377100675235412;0.0006088459091619178;0.0;0.005498813652579104;0.0;0.007442084552726879;0.0009533760064930443;0.010524738375690878;0.0;0.003184729677303905;0.100837305468201;0.013749424407673794
1337;Bref, je suis un e pure bombe atomique avec ce gel ! je recommande.;0.07000167733531255;0.00015508551774353848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013468544801183069;0.0;0.0;0.0;0.0;0.0002073962757994062;8.193038874351252e-05;0.0
1338;Le pot permet de tenir 1mois et demi 2 mois en fonction de la fréquence d'utilisation et de la quantité que vous utiliserez. Une noisette suffit et c'est parti ...;8.201520294778596e-05;0.0018368043879137097;0.002581743029712932;0.0;0.000356918006135491;0.0007200785901193012;0.0;0.0029387321119661424;0.0029349067538392355;0.0003524282356437245;0.0006900872459919844;0.0;0.00043889355413781326;0.004925169320652311;0.053651452553286474;0.0015307116864609744;0.0
1339;Bon produit par rapport au prix. N'agresse pas Les cheveux . Produit fiable. Parfum subtil mais ca n'est pas plus mal..;4.991511845075862e-05;0.07913973002473967;0.0;0.0007023880779197935;0.0;0.0;1.915979749275586e-05;0.0;0.0005346343317968953;0.0;0.0;0.0;0.0016905635767164523;0.0;4.27688438865923e-05;0.0;4.344829184674887e-05
1340;Ce mascara est au top pour mes cils !;0.0003177378063021685;0.0;0.0;0.0;0.0;0.0005862090241846616;0.0005688186688157575;0.0;0.0;0.0;0.004482476446178753;0.0;0.0;0.0;0.008861682597438546;0.0018288517781590164;0.0017202566187067025
1341;Étant passionnée de makeup, j’ai donc pu tester pas mal de marques... (too faced, benefit, marc Jacobs...);0.00037643472012995386;0.00031542296951476013;1.4013533583835889e-06;0.0;0.0;8.468990377948543e-05;0.0;8.656233903690016e-05;0.0013102764305757413;8.031939698475547e-05;9.956513517283182e-05;0.0;0.002804409046261791;0.0041705817663022764;0.0023575882009437303;0.00031501078199926185;0.005038201405362314
1342;J’étais une fan inconditionnelle du Marc Jacobs qui coute quasiment 28€.;0.00020206135208710393;4.9469730374849756e-05;0.0003949580429902216;0.0;0.0;0.0;9.233450569830554e-05;0.00022858855152502498;0.0007177089972344329;0.0007832556639704884;6.581328369063731e-05;0.0002054557265156651;0.0;0.0026194551417625077;0.00043088420992752976;0.0;0.001983386130216038
1343;Un beau jour en regardant des vidéos YouTube, j’ai vu des YouTubeuses beauté parler des mascaras drugstores, et j’me suis dis pourquoi pas tester !;3.628744791592467e-05;0.0005031850288639483;0.00015841703550626047;0.0005589131840059448;0.0;0.0;0.0;0.0;0.00231426042573145;0.0011428636846030015;0.0003325957844597735;0.0011549877208313563;0.006216088913398446;0.005544985532264305;0.005420785043209096;0.0;0.010989190554177524
1344;Aussitôt testé aussitôt adopté :);0.00015522734685650895;3.900854184091003e-05;3.3716996659040244e-05;0.00039848464194144586;0.0;0.00013137593261857114;0.0001119489021803104;0.0;0.00026836110663221944;0.00031245182342829316;0.0;0.0;0.0004773962496481975;0.005301219474901647;0.0010406945023016265;0.0;0.006177722132867832
1345;Il ne faut pas oublier que le mascara est propre à chacune les filles :);0.0;0.0;0.00033372681117810934;0.00012996791726966006;0.0;0.0;0.001039927213240405;0.0004684555200590832;0.0037781365597461627;0.0011870796247997531;0.006283794525288971;0.0032997813106427553;0.0;0.007754768195608934;0.012577254578105969;0.0011289580473988878;0.0012080314587932387
1346;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1347;"L’envoi est très rapide en plus et petit bonus, si vous avez un compte prime vous pouvez vous faire livrer avec un peu plus tard pour gagner 1€ sur la commande. Ce toujours ça de prit ;)";0.0002076347133931771;0.0032798199727903285;0.0;0.0007538730103590609;0.0;0.0012559705530422636;0.0;0.0;0.0011207423769982888;0.0;7.387220314856637e-05;0.085176663472272;0.0010971474749078291;0.005406914138572622;0.003353780141734493;0.0;0.02936012787208621
1348;Très bon produit,conforme à mon attente.;0.00035147367241551903;0.0;0.0;0.0;0.341790183088436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
