;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
976;Rapport qualité/prix top! Soin qui repare le cheveux à alterner avec un autre soin type huile (coco, ricin...);0.0003201922891534579;0.05761699208144584;0.000571451670304447;0.003440836252994119;0.0;0.0004832276922959536;0.06397687603501884;0.0026771669308235995;0.00032428293097375323;0.002038841122777728;0.0004833813561234667;0.0;0.0;0.012771275535766107;0.0;0.0008636702874750307;0.016980804755216072;2.3385736988787483e-05;0.01673374755852941;0.0023345071633661865;0.00014501909010319512;0.013656717282868621;9.90655565123197e-05;0.0
977;Ma coiffeuse a vu une réelle amélioration grace a ça. Je le recommande.;0.06322868416522998;0.0011252300536051501;0.00031542861055790326;0.00037361943099410456;0.0;0.0;0.00021139065187897197;0.0;0.0026226943679104006;0.0;0.0;0.00036598464523094205;0.0062127815457765296;0.0008410306497642158;0.0;0.005010434034855256;0.0;0.0012850135044152602;0.025342981609408677;0.0007302385033526084;0.0;0.0;0.0022570130183513317;0.002831610458010293
978;Très belle poundre mineraux, facile a utiliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11503742138715516;0.0;0.0;0.0;0.0;0.0;0.11935655528580386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979;Pour enlever les reflets jaunes il est formidable.  Attention  à ne pas le laisser trop longtemps il brûle les cheveux et les patines bleutées ??;9.616248431123611e-05;3.2387551517203536e-05;4.629584447387538e-06;0.00016763508100520161;2.2264677756107043e-06;0.0006093686309168018;0.0;0.0007839289261656724;0.0025271273493612293;0.0026172406110745172;0.00807486104207252;0.0007278833183402645;0.0;0.0008559059433437955;0.008837646876824388;0.0008489659821791569;0.00164575280476309;0.0015486948556913873;0.005071096008716052;0.000662259305263425;0.0023905454184804218;0.0018422934042210343;0.0;0.0011383783223947932
980;C'était la première fois que je commandé cette BB crème et j'ai vraiment apprécié.;0.0001716444857051231;0.0006789100141699991;6.326277853235896e-05;0.0016099192607708054;0.0;0.0004971023646571439;0.0;0.0;0.003591520154005952;0.00036636003017246114;0.0;0.0;0.0;0.0;0.0;0.0018637023696570917;0.0;0.04257111280284255;0.0;0.00026298480958580466;0.0;0.0;0.0039659298041984335;0.0057793479059086855
981;Ne sachant jamais quelle couleur prendre c'était une solution parfaite, en revanche elle est encore moins couvrante qu'une BB crème lambda, donc les jours à imperfection obligée de mettre plus de correcteur ^^.;0.0003387129028178197;0.0;0.0;0.0013197976445123638;0.0;0.001001689821890648;0.0;0.0;0.005980383591342875;0.0;0.06619358116487127;0.00013852462400724825;0.0;0.0021788366356090584;0.0020012080375052593;0.009753090949006931;0.0003870425339410861;0.005450835571555578;0.01786456550374511;0.001955232370270516;0.002276327490099111;0.00690838029439011;0.0;0.004034643439615536
982;Je n'ai pas encore utilisé cette palette sous un fond de teint pour camoufler des rougeurs ou des zones entières du visage. Mais déjà, pour les cernes et les petites imperfections, cette palette est vraiment idéale. On peut mélanger les couleurs pour arriver à la teinte de sa peau, la texture crème est fondante et elle se poudre très bien. Très bonne couvrance.;0.00029581226087736746;0.0;0.0;0.05897424837222782;0.0005509271835367679;0.0002193918434777714;0.0;0.0;0.062433689856633584;0.0;0.0004767435445180059;0.0;0.07351409028773902;0.0;0.004842145536746901;0.05126362644027578;0.0;0.0;0.0;0.0001584965954367514;0.0012164625798586797;0.0005835282864695018;0.008130626623698983;0.037939323749776904
983;Très bon déjaunisseur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007756095525330729;0.002896217572551181;0.0006379399921782733;0.0002869220371995405;0.0;0.0;0.0;0.0006477824059647118;0.0;0.0;0.0009338703612967462;0.00024621520410009125;0.0015476018827424779;0.0;0.0;0.0;0.0
984;Nourrit bien les cheveux;0.0008957194186476897;0.0;0.0;0.0;0.0;0.0;0.0;0.009289588513297465;0.0;0.0;0.0;0.0;0.0;0.02769759994037679;0.0;0.0;0.010818520202070452;0.0;0.0;0.0;0.0;0.05012205335643617;0.0;0.0
985;Soin de bonne qualité l idéal est de laisser poser 5 a 10 mn sur cheveux propre et essoree;0.0004827041202313673;0.0;0.00029481157886550573;0.0027670440064086342;0.0;0.0;0.08131720445941278;0.002654256332804142;0.00029358237907531446;0.003644235213421217;0.005223485092811635;0.0018370027548900276;0.0;0.013753818450740666;0.0;0.004561741488867392;0.007684162937721744;0.0;0.021218827098669672;0.0;0.0013021085788912613;0.00622949128113714;0.0;0.0
986;Produit violet;0.0;0.0;0.0003007424626208933;0.0;0.0;0.0;0.0;8.091297165644413e-05;4.5202627674185636e-05;0.0007460019396676613;0.007477772103854106;0.0;0.0;0.002802569352466955;6.390948962161188e-05;0.002015066926136028;0.0004844446725225772;0.0028163054983108304;0.003297009630422409;0.002659832567080002;0.0;0.0;0.0021986775606263123;0.0
987;Je ne comprend pas cette folie pour cet eye liner !;0.0003928814839548696;0.0004064222244799522;0.0;0.0;0.0;0.0008513154974140063;0.0007630289011724413;0.0;0.0031381150945056467;0.0;0.001923194039964707;0.0024971524398067625;0.00022213825352235297;0.0;0.0061173724306075785;0.0016143205701003552;0.0;0.002480214064665936;0.0;0.002235179469251493;0.0;0.0;0.0;0.003412814304893824
988;La mine est épaisse et Sèche je trouve.;0.0;0.0003628985839125772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019721682088565955;0.006873649265360731;0.0;0.00893428911283467;0.0;0.0;0.0;0.2173300057293322;0.0;0.0023095671015127884;0.007735762709816558;0.0003190110764496754;0.003965020733931552;0.0;0.003994444275105417
989;De plus, le noir n’est pas du tout intense.;0.0003970947871497376;0.0;0.0;0.0;0.0005479087203023367;0.00017150268444473;0.0005019455247487678;0.0;0.0;0.0;0.016032879091125486;0.0;0.0;7.567577970648215e-06;0.01470312108425044;0.0;0.0;0.0072247319751347185;0.0;0.0;0.004579026848524191;0.0;0.0;0.015581418943546506
990;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991;Je vais donc rester sur mon chouchou depuis des années. Celui de chez KIKO;2.276993313893835e-06;0.00017331093084550897;0.0;0.0006233566448496245;0.00024027641023439844;0.0;0.0;0.0003229572803376285;0.0;0.0;0.0;0.0;0.00010907353965457453;0.0;0.0005955488332325323;0.0;0.0012206623153079817;0.0;0.0;0.041772024298140566;0.0;0.0;0.0;0.0021811708681131145
992;J'ai les cheveux très long depuis plusieurs années, je cherchais un soin pour mes cheveux qui devenaient de plus en plus secs et je suis très déçue du résultat, il ne vaut pas du tout son prix élevé.;0.0;0.03870955822879352;0.00024186879612581776;0.0;0.0;0.0034460107674258527;0.0;0.0;0.004136720134304956;0.0;0.0;0.0;0.0;0.005518074722492462;0.0;0.00721618872452291;0.11330114670476701;0.0;0.10407638292990896;0.020641913772673624;0.0;0.0;0.0;0.0
993;Je ne vois aucune différence avec l'huile merveilleuse à l'huile d'argan et de camélia qui vaut 3 fois moins chère, plus j'applique ces produits plus j'ai les cheveux secs.;0.0;0.000244351923092735;0.002502978704751557;0.00040955879154395074;4.014667303390968e-05;0.0014589853067940991;0.0013773034756094488;0.0050527357502643784;0.0011615444646132346;0.0006045869989553982;0.0;0.0011415055062248096;3.852152053713773e-05;0.0;9.658481207373066e-05;0.0017341853533279635;0.10819521663961715;0.0;0.0006172234738606726;0.007915268235595876;0.0;0.016744871478389444;0.0;0.0
994;Dejaunir des meches blondes ratées par le coiffeur;0.0002299321895064207;0.0;0.0;0.0;0.0;0.0010323886396230828;0.0001243082311082827;0.0;0.0016435875718248103;0.0019206829310113368;0.01492385698864493;7.40295501567215e-06;0.0;0.000540795884348607;0.0;0.04617801521131397;0.0;0.0;0.005055755821481229;0.0002845289701687166;0.0;0.0;0.005670963946532493;0.0
995;Fard ultra pigmenté, vraiment agréable à appliquer!! Ravie de ce produit simple et basique mais extrêmement efficace!! J’adore. Reçu dans les délais annoncés produit conforme à sa description. Vendeur sérieux;0.00032737215797053957;0.00013027563765669913;0.0;0.0;0.0645702502033585;0.0;0.00017067203318344264;0.0;0.0;0.07701092409826839;0.0016779744965801733;0.0010553390328012897;0.0;0.0002148580689223724;0.03675801829887053;0.0;0.0;0.09455496981575436;0.0;0.003205788041971815;0.0;0.0;0.0012119256100887575;0.0009226994321569612
996;Un des deux tubes était mal fermé et le gel a coulé dans l’emballage;0.00035392814531630087;0.0;0.0;3.955189109660936e-05;0.0005609965628205754;0.0;0.00011489878594507798;1.579029019303465e-05;0.0017179820949186368;0.0;0.0;0.00225394754774069;0.001707767220656871;0.0;0.0016791222390179505;0.014207237605513609;0.0;0.014365187556774925;0.0006948882175040132;0.0007458316571264756;0.005226852161992822;0.0;0.0;0.0025969321391762774
997;me laisse les cheveux gras au niveau des racines et hyper sec sur les longueurs et pointes. c'est la première fois que j'ai les cheveux aussi abîmés ce n'est pas un shampoing pro extrêmement déçu !;0.00037864903336145693;0.00044515906534126456;0.00024595589189294916;0.0;0.0;0.00021671530712657043;0.0;0.0017667866342543181;0.0;0.002940714340275876;0.0;0.0009616342536055732;0.002659061663017198;0.005177661572026718;0.0;0.008125810599538694;0.11634666992518082;0.0;0.005769885580901588;0.004015909078566936;0.0;0.1163371976201909;0.005989372097095149;0.0
998;Pour mon mari qui a les cheveux crepus;6.19282956826705e-05;0.0;0.001268510757406117;0.0;0.0;0.0;0.0;0.0001088134823120259;0.0;0.0;0.0006058775562248782;0.0;0.0;0.0;0.00038346147067418537;0.0020713602098189855;0.0;0.0011369027408123392;0.0;0.008153711473790176;0.0;0.0;0.0;0.0
999;Conforme;0.0;0.0;0.0;0.0;0.28921622680670445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000;"Faute de m’envoyer « tout droit au paradis » comme l’indique la publicité, ce mascara est vraiment très facile à poser. L’application est facile et homogène. Je n’ai pas besoin de repasser une seconde fois ; mes cils sont parfaits dès la première application.  Le démaquillage est aisé. Je recommande ce mascara, simple et rapide à utiliser.";0.029975191755250742;0.0;0.00029785089246029393;0.0003232193952787277;0.0;0.0;9.62758150066685e-05;0.0;0.048408521047493214;0.0003015129836904243;0.0003343321002534446;0.05539634240927302;0.0;0.0018195035519797953;0.12769248610543737;0.0;0.00033253293636902005;0.0;0.006094282592387182;0.0;0.0;0.0;0.0;0.0018952859202035002
1001;Très bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1002;Très bon produit très efficace.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41755367382441416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1003;tres bon produit ,,  enlève les reflets jaunes en une seule application,,, par contre l emballage n était pas adéquate une des 2 bouteilles était mal fermé perdu une partie de son contenue;0.0004087500377617054;0.0;0.0003305119147660946;0.0008397037519986199;0.00015404549160556873;0.00032565890012358596;0.00032284219520241467;0.00025262489586809977;0.0017670128899617968;0.0012725419267735373;0.004328139753780282;0.0030764169399848215;0.00117058650376737;0.0;0.013986582625550657;0.008926306649163418;0.0005105546884491995;0.008734676375463237;0.0064363124723679855;0.0;0.0028282710293483083;0.0;0.0;0.0017824750181986194
1004;envoi rapide sans aucun soucis, produit que je commande régulièrement , à recommander fortement pour les cheveux mêchés, car il permet de garder sa couleur plus longtemps .;0.050979378974484915;1.8950410662217695e-05;0.0;0.0;0.0;0.00043699479842240296;0.0;0.0;0.0025319038393741963;9.08728195950692e-05;0.08153457692112442;0.09636488919180243;0.0;0.0;0.0010687345905021147;0.000507566238354796;0.0;0.020193251416460715;0.0;0.014420319302853516;0.0;0.0009079359523362731;0.001520282366431349;0.0027624417269278274
1005;Je suis plutôt satisfait du produit. Les coupes tiennent toute la journée sans effet gras. En dosant la quantité que vous appliquez sur vos cheveux vous pouvez obtenir un effet très naturel ou au contraire bien fixant. De plus l'odeur dégagé est agréable. Je retire une étoile pour le prix qui me parait un peu excessif.;0.00010239731847845353;0.02526503051860069;0.04869164347782548;0.0;0.0;0.0;0.0001123356648940109;0.0;0.0;0.0;0.0;0.000729911924036008;0.0;0.0;0.0;0.0054481179714543585;0.0;0.0;0.003242567503409535;0.0005986533521925391;0.002813828204274128;0.07374099857262499;0.0;0.0395847842620216
1006;Depuis que je l'ai découverte je ne jure que par cette huile... Elle est parfaite.;0.00016239158517736147;0.0;0.0021169060888478982;0.0;0.00010752982086778838;0.0014435846922104178;0.0013084209002782315;0.004462114937755911;0.0;0.0;0.0;0.0009298278433275472;0.0;0.0008667237549156615;0.0;0.0018949657099814397;0.009024817331085545;0.0003698378263069016;0.0;0.006094725196671843;0.00123898850082608;0.015012360050940454;5.483799553009654e-05;0.0
1007;Je suis toujours très satisfaite des produits L'Oréal professionnel. Un bon compromis quand Kerastase est trop cher pour votre bourse.;0.0002872138274089035;0.0;0.00025849687619376597;0.00016730554903186;0.0;0.08543397397811284;0.0042781998796602265;0.0003199673959462694;0.0026120635423011;0.0027849112317786325;0.0;0.0;0.0;0.00678137098971302;0.0;0.00753678881069998;0.002860248459467921;0.0015902125846574933;0.0;0.0;6.983851018964195e-05;0.0;7.303878782887942e-05;0.0
1008;Pour les mèches ou cheveux blond au reflet un peu dégueu, il y a pas meilleur vraiment je kiffe. Juste prévoir un soin après car il aura tendance à dessècher un peu les cheveux;0.0008414889392001573;0.00014069437468739812;0.0;0.0010516317875514452;0.0;0.0007570181797944209;0.0006015311950205076;0.00010183689961776394;0.00763476682246574;0.00386412183220788;0.021540991149956695;0.004262563769020165;0.0;0.017455305016959684;0.0;0.005750877946784013;0.008892268433458438;0.0032840809851350143;0.018519341174706962;0.008410968501446835;0.0004040881168108639;0.0030927453506245017;0.004916599157702146;0.0
1009;J'ai reçu ma commande dans les délais. Je suis ravie très ravie de cet eye liner. Tenue extrême rien à redire un super produit qui résiste toute la journée même pour mes séances d'aquagym. Je conseille et je vais en recommander c'est parfait.;0.039638190279253166;0.00045930183732289837;0.0;0.0;0.0;0.0011433064160159912;9.509632343595045e-05;0.0;0.0;0.0009208704451638765;0.004127837503674736;0.0002026352583654981;0.0015563782783193964;0.0;0.0007881308598216795;0.0;0.0;0.10588319062589525;0.0;0.005334884110728019;0.0;0.0;0.002390610358434157;0.05987742730488615
1010;Produit conforme..pas sous blister..la couleur n est pas assez foncé par rapport au noir carbone mais ne regrette pas mon achat.;0.0;0.028371536676468162;0.0;0.0;0.07469831089343662;0.004629381255721239;0.0003116147011141792;0.0;0.0;0.0;0.09370004669212906;0.0011628679447650793;0.0;0.0;0.005489910847314942;0.0;0.0;0.0036757002152415894;0.0;0.0;0.00018643047452292648;0.0;0.013558943477995375;0.001643122431228829
1011;Mes cheveux sont soyeux et réparés, ce produit est un miracle, je le connais depuis longtemps et je n'ai pas encore vu sur le marché un masque aussi restructurant et hydratant pour les cheveux. Très bonne odeur;0.0003592559038704966;0.0;0.07323058341283663;0.003038286912191863;0.0;0.0014024352417780137;0.0;0.007895804528533758;0.0;0.0;0.0013715927441861405;0.0014906435947904695;0.00644109527178053;0.11230242996060828;0.0;0.018384133200453078;0.0;0.0;0.016874045122470704;0.0;0.0;0.0;0.0;0.0013313278079919663
1012;Un effet escompté, super parfum.;0.0;0.0;0.0;0.0;0.0;0.0;0.000671547364730542;0.0;0.00045004543191393104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037200581272825023;0.0;0.0;0.0;0.0;0.0
1013;Il ne faut pas en mettre beaucoup, tiens très bien.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014735432263069477;0.0;0.0;0.0;0.0;0.006895895792404821;0.009758561812780847;0.0;0.0004999083263432163;0.0;0.09214378642921904;0.0;0.004508784764882226;0.026482247194512212;0.0;0.020272340362789014
1014;Je recommande ce super produit.;0.28585128740663035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1015;C'est pas mal c'est vrai mais bon, ça sent bon, c'est pas désagréable dans les cheveux mais faut pas s'attendre à la fixation du siècle non plus, à la fin de la journée ça perdait beaucoup de sa forme pour moi, malgré une application assez longue et soignée le matin, je me suis un peu trop fié aux commentaires.;0.00023538978814800112;0.0;0.001632277838413666;0.0;0.0;0.00020589175394406;2.6690778708935415e-05;0.0;0.0012417610491788377;0.0018638012425813187;9.131802418201407e-05;0.001918862786830942;0.0006528490214971686;0.004410544896803118;0.014270871395561572;0.00882355609496211;0.0024476922241405876;0.0003907632261121516;0.025985426489396293;0.0008656541018493979;0.0;0.0025348077183053003;0.002334371636621167;0.060944398978486566
1016;"RAS avec le produit. Il etait très bien emballé. Le produit sent très bon, Mais je me demande s'il nourrit vraiment les cheveux :/. Les cheveux ""boivent"" assez vite l'huile.";0.0002808425364934088;0.0;0.0007250196779116043;0.0;0.0;0.001147339004294363;0.0008170735515406434;0.005905120245629141;0.0;0.0;0.00045717129556558484;0.006284742484765799;0.0;0.011878246785069565;0.0;0.00022920225001707808;0.019062946914151814;0.014380063972920522;0.0;0.003798639164419421;0.00039386759629281396;0.03694870718856043;0.0008051000196924485;0.0
1017;aucun effet bénéfique pour mes cheveux, me rend les cheveux encore plus secs, impossible à déméler, déçue mais peut très bien fonctionner pour d'autres chevelures;0.0;0.0;0.0;0.0;0.0;0.00020611247156311247;0.0;0.0;0.002047289780866465;0.0;0.0013396010698306223;0.0005549631584763113;0.00046965043520664937;0.0;0.0;0.0005037154349159244;0.1184309300138853;0.0;0.0;0.0;0.0022759373604887938;0.0;0.00014585475416611408;0.0
1018;très bon produit que j'ai pu tester, comme en salon. je recommande cette gamme.;0.09813432902038385;0.0011420921710845675;0.0002710176389620178;0.0;0.001186514729778938;0.0009838107532627875;0.00018326511257925573;0.0015606358304347055;0.0034375446535650778;0.0005250493325151211;0.0;0.0002462077078362734;0.0004124999697811496;0.02465040484463112;0.002093687246363859;0.01460072890248438;0.001986532832992208;0.0;0.004437911261722202;0.003093880253151682;0.0;0.0;0.0;0.0
1019;les cheveux ne sont pas gras c'est parfait, odeur très agréable;0.0;0.0;0.22616429216718587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3477278108683459;0.0;0.0
1020;Après quelques jours d'essai du traitement, j 'ai constaté un prurit intense affectant les mains ( utilisées pour masser le cuir chevelu ) et les avant-bras, ainsi qu'un prurit léger affectant tout le corps. Tout a disparu rapidement après l'arrêt du traitement. Peut-être faudrait-il, en cas de sensibilité au produit, utiliser des gants en caoutchouc ? Quant à l'efficacité du produit, je n'ai pas d'avis, car j'ai arrêté le traitement.;0.0;1.3386027327756169e-05;0.001720736066943871;0.001554883029860209;0.0;0.00028178576770991387;9.48908656984016e-05;0.0004551647508373968;0.071425525803438;0.0011483444267499801;0.000723704984041919;0.0;0.0008570425564749085;0.00010027219331863232;0.002215152894739159;0.001528387698646996;0.0009003017610620134;0.01571302696365681;0.0064404540718512315;0.0;0.0008008799280719893;0.007848669854496589;0.0008579870693196545;0.004052636255778086
1021;J'ai commandé de la BB crème et reçu de la Blur cream.;0.0;0.0;0.0;0.0010285958991125643;0.0;0.0;0.0;0.0;0.0017393689149972477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17227663098449889;0.0;0.0;0.0;0.0;0.0017257022191051964;0.003156569361299036
1022;C'est la deuxième commande que je retourne, la première étant la même erreur, il y a décidément un sérieux problème..;0.001109389263744141;0.0;0.00030829489662003736;0.001222637117907944;0.0018431673305854448;0.0004079157184975679;0.00010094504489661526;0.00041776711446644445;0.00044951722644474075;2.4910990002691605e-05;0.0;0.004567529496431914;0.0;0.0;0.0005485564674200475;0.005024748918988196;0.0;0.021541590961838126;0.0004756951614166292;0.0005167094781127052;0.00047649796570282786;0.0;0.0;0.0005078665279528589
1023;,;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1024;Je n'avais pas vu qu'elle s'adressait à des femmes après 60 ans, du coup, une amie l'a testé pour moi.;0.000558816924162052;0.00019904024312777653;0.0002843441844084179;0.0;0.0;9.710783920715505e-05;0.000124849231178347;0.0;0.012261386887951522;0.0003948191125092008;0.0;0.00038705219777427084;0.006955301396576061;0.004065601970071118;0.0;0.012193756948832572;0.0;0.0014192609531835372;0.02181938002161279;0.025801829439451168;0.0007017671465140774;0.0;0.0;0.00406729117310781
1025;La texture de la crème est agréable, et le parfum aussi.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42897720123630456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026;En application elle est confortable, et donne une sensation de souplesse et de bien être .;0.0;0.0;0.0008856467603136137;0.009237196556937144;0.0;0.00025618613108881904;0.00021658776957104317;0.0;0.001314282278275239;0.0;0.005504633319424952;0.0009507370509112747;0.0036919850735604464;0.0;0.024024385296222306;0.00017158157813363138;0.002213596770938574;0.00489468622415719;0.015794756054099236;0.003037762262800272;0.0;0.017724228626888883;0.0;0.004175480416528074
1027;Au réveil le matin la peau semble plus douce et moins sèche.;0.0;0.0;0.0010059479241436812;0.08884141701924916;0.0;0.0005133342273281922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12891417877262676;0.0;0.0;0.0;0.0;0.0;0.0005959411159789979;0.0
1028;Sur les rides pas d'effet visible ...dommage...;0.0;0.0;0.0010733779848392782;0.001297231653096103;0.0;0.0006146071436438447;0.0006363570604581948;0.0;0.0007898340415329706;0.0001735408323317155;0.00022043976997037737;0.0;0.0;0.0;0.0;0.0;0.008996529890585043;0.0034577109534216126;0.008854535474059911;0.0012206132507016835;0.03377363069602775;0.002684229555030625;0.0;0.0
1029;j'ai commandé le produit de lissage extenso de l'oréal pour cheveux sensibilisés ...comme sur la photo. malheureusement, j'ai reçu la crème de lissage steampod. c'est un produit qui n'a rien avoir avec ce que je devais recevoir...malheureusement, j'aurai dû me méfier car quelqu'un avait déjà mis le même commentaire que moi en 2014....donc il faut soit se méfier des photos et/ou des explications des vendeurs. Moi je retourne cet articles qui m'aura coûté 24 euro pour le produit et 11 euro de frais de port...j'espère être remboursé complètement pour tous les frais càd 35 euro....;0.00018493343669525168;0.0002693646323006743;0.0;0.0;0.0;0.0012897040568293908;8.757473337392601e-05;0.0014035731131336296;0.0031666097173346556;0.0006276432099496603;0.0017729171867252292;0.0;0.0;0.0017078344819318552;0.001501608016436664;0.0098785677061254;0.0;0.09712476565616822;0.012530387806799098;0.0;0.00024238987263373434;0.003303079634517555;0.0;0.0024557818203549842
1030;Très bon soins ayant des cheveux méchés je recommande n alourdi pas très peu suffit donc économiques deuxième fois que je commande ce produit ayant testé d autres produits professionel mais celui-ci pour ma part est parfait;0.0500243869806085;0.0;0.00048462534126462927;0.0006904901598561224;0.0009858794503064335;0.0003923588202192198;0.00043554550255306055;0.00045969961948146953;0.0030231699992243374;0.0012482425979478261;0.0;0.0007247568174488747;0.0009262513588355804;0.014316952103193337;0.0018379383576648126;0.017162450757188374;0.004229759818306812;0.011794506844857729;0.011374241161974186;0.0;0.0006792221991905428;0.002069411830630977;0.0;0.0
1031;Ma femme a donc essayé plusieurs fois ce mascara, et a été dithyrambique ! Facile à mettre, faisant de beaux cils, pas de paquets, bref, je l'avais rarement vue d'aussi bonne humeur le matin, et je vous jure que c'est une gageure !;0.00042040140670666025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005224294121515365;0.00021385793577033467;0.0;0.0;0.0;0.0010955530903208838;0.07264812965095865;0.014100016726131873;0.0044791304921700924;0.0007588670622598862;0.015452570949554613;0.0;0.0;0.00817249348876996;0.00038299590547810863;0.00458818715761063
1032;"En tant que ""spectateur"", je trouve aussi que ça lui fait des beaux cils, un peu plus longs que d'habitude...";0.0003114093040266455;0.0006026645869704086;0.0003709021966733923;0.0;0.0;0.00032852729240991736;0.0;0.0;0.005483435582964529;0.0014240784424505303;0.0007093231616599254;0.002101658879559158;0.0005531643860001945;0.006561751574244101;0.003563532033666177;0.007377778407209012;0.0011436976503597699;0.0;0.023085596650792083;0.010056231216740269;0.0007607123696429178;0.0038748123179673574;0.00029853634434808706;0.015034140480939056
1033;Produit conforme et livraison très rapide.;0.0;0.0;0.0;0.0;0.1507172554673357;0.0;0.0;0.0;0.0;0.0;0.0;0.36382103897105333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1034;Parfait parfait ! Personnellement je l'utilise sur cheveux encore humide . Il sont beaucoup moin sec et sentent divinement bon comme a la sorti du coiffeur !;0.0;0.0;8.156558569019593e-06;0.0;0.0;0.0;0.0004628184609525309;0.0;0.07882631220312873;0.0;0.0;0.0;0.0;0.0;0.0;0.033426149804901856;0.0997484183493124;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1035;j'ai découverte ce shampoing qui est parfait pour rendre les cheveux gris magnifiques ! Ils sont doux et soyeux, brillants. Il s'applique et se rince parfaitement. En plus, l'odeur est super agréable. J'adore !;0.0005234312370301142;0.0;0.07585013002659993;0.0007985879158537157;0.0002157083829004754;0.0004606179158633034;0.000551001744170704;0.09994357247087876;0.0021989239084536935;0.0012581557948639866;0.016210481668699272;0.0011306818056597905;0.0006702971838848345;0.0055544100955518564;0.003078576652854681;0.008464530091103607;0.004306162558375553;0.002006314488804004;0.001213475491634172;0.008390413749667251;0.0;0.004127784703964355;0.0;0.001948288324383847
1036;Il a une texture très épaisse, pas besoin d'en mettre beaucoup pour bien réparer les cheveux, l'odeur est a tomber et avec juste quelques jours d'utilisation on voie déjà des résultats. Je recommande;0.05104790873997241;0.0;0.07206973467593984;0.0;0.0;0.0017702354541195757;0.0;0.0021653950861494392;0.01079216436705252;0.0;0.0;0.0;0.10919440434983217;0.0;0.035897660613671806;0.00881865738813825;9.227250642250852e-05;0.0;0.13114994219354742;0.0;0.004678838005643018;0.005363102133577423;0.0;0.0
1037;J'utilise ce produit sur une peau mixte (zone T à tendance grasse, reste du visage à peau sèche). J'ai très bien supporté le produit. Sa texture très légère n'est pas grasse du tout, ne donne pas de boutons.;0.0;0.0;0.0007273542830646035;0.111743540459924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0886471104900958;0.0;0.0;0.0;0.08460967737025525;0.0;0.0;0.07969120381570162;0.0;0.10409352079779946;0.0;0.0005526763507177102
1038;Sans odeur ni couleur, il laisse une sensation au toucher d'une très fine couche protectrice et lisse de posée sur le visage, comme une très légère couche de plastique ! C'est plutôt agréable.;0.0;0.0;0.057274021818003513;0.009280707444267372;0.0;0.0004293151088087588;0.0;0.0031532644577149517;0.00020622077850969642;0.002221708375735716;0.06636086208285456;0.0;0.0037835424505451858;0.0030847248189053433;0.009507986441783656;0.0002917387812293774;0.0;0.0005285973744302066;0.006333321616223845;0.0;0.0;0.020906086430420075;0.0;0.007918092767934577
1039;Le prix est raisonnable pour une dose qui doit durer plusieurs semaines, vue la petite dose qu'on utilise quotidiennement.;0.0;0.033673153215023725;0.0;0.0;0.0;0.0;0.0;0.0;0.07719423476676525;0.0012278582620738937;0.0;0.00026432819630924396;0.0;0.0008346786522975804;0.0;0.046179189425676455;0.0;0.0;0.006140933464677074;0.0011400880637405205;0.0;0.0;0.0;0.0
