;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1346;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1347;"L’envoi est très rapide en plus et petit bonus, si vous avez un compte prime vous pouvez vous faire livrer avec un peu plus tard pour gagner 1€ sur la commande. Ce toujours ça de prit ;)";0.00019529323336066844;0.0022721721207621714;0.0;0.00023749917794871169;0.0;0.0012022574274410335;0.0;0.0;0.00041800427811827773;0.0001666386370728789;0.0;0.08558867926310516;0.0;0.0017963531492573752;0.0;0.0068881184589356746;0.0;0.01644757284167143;0.0005449249047517127;0.0;0.004303533726121353;0.0;0.00228132258772045;0.027168463129844996;0.00023643848125392847
1348;Très bon produit,conforme à mon attente.;0.0003073951616970402;0.0;0.0;0.0;0.31623746882315107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033009053513120717;0.0;0.0;0.0;0.0;0.0;0.0
1349;Parfait pour l entretien de mes cheveux grisonnants!J utilise ce shampoing depuis cinq ans,j en suis très satisfait.;0.0002231565842873215;0.00010647702393106525;0.0;0.00015953362857960992;8.228699127203318e-05;0.0;7.406833861516838e-06;0.0;0.010039656527917896;0.0;0.0;0.0014666642558842679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15101749854397167;0.00019565769281511334;0.0;0.0;0.0;0.0
1350;Bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1351;dans ma quête de la pâte coiffante idéale, je teste régulièrement des produits et ce lui ci m'a presque convaincu :;0.0003663935808404836;0.00013335605271367324;0.0004279792601920349;0.0006629260593442811;0.0;0.0;5.4492554092844455e-05;0.0014258225105349895;0.002630322769158686;0.00028827884789307443;0.0;0.0010823263117959927;0.0;0.0004654277350275573;0.0;0.004941182689445204;0.0011472664976116156;0.0;0.0;0.014807302055880812;0.0005309912191074424;0.003612786905821578;0.0;0.004798824927051713;0.006130455058396267
1352;la tenue dans le temps est bonne, ne laisse pas de traces dans les cheveux.;4.3863312578006545e-05;0.0;0.0;0.00020499712336252799;0.0;8.318328994404372e-05;0.0;0.0;0.0018403612783365675;0.0015174952837446588;0.011360208810855876;0.006859267310662562;0.011380902038651369;0.0007967234050784525;0.0;0.0022217931910120106;0.0007317103514475824;0.024112261509632252;0.011603117619215975;0.0;0.0;0.0;0.0;0.006612622774040651;0.021400517511040225
1353;"Mais un peu trop ""fixant"" pour moi, je cherche quelque chose de plus souple";0.0;6.319275998859698e-05;0.0;9.185795003663097e-05;0.0;0.0;4.198961930326112e-05;0.004373478609363377;0.0013459445476872354;0.001736676273735693;3.7983797063145383e-06;0.0;0.0;0.007514035434227221;0.0;0.005868782465736176;0.0009852605582607475;0.0;0.0024694147866717426;0.0029733781685960183;0.0;0.0009998966404679607;0.0007005975905823052;0.0007930070829010254;0.0007378639051754933
1354;Très bon produit avec un résultat très probant que nous conseillons dans notre entourage;0.0002191537605896705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09267323186846028;0.0;0.0;0.0;0.0;0.0;0.0
1355;Une qualité-prix très acceptable et une durée de traitement correcte;0.0;0.0488866740632259;0.0002922187211335021;0.0;0.0;0.00023743797110035923;0.08653925809958772;6.259662942611862e-05;0.0;0.0003712918164914779;0.0004911923493755147;0.004928206252015933;0.0;0.0;0.0010713014977704318;0.0;0.0;0.0;0.004698286683125615;0.0014074942972990571;0.0;0.0031012098638601607;0.0001624863699167022;0.0;0.002506009331963772
1356;idéal pour les cheveux secs. qu'ils soient court long bouclés ou lisse se produit convient parfaitement et son prix n'est pas cher. en salon vous payez ce prix pour le petit pot et chez pro coiffure vous payez le gros pot de 500 ml 36 euros! je suis très satisfaite! j'ai les cheveux long et bouclés ce produit me convient parfaitement.;0.000331155658486599;0.040754124385728785;0.0008296001012277396;0.001252336144860704;0.0003972302159409897;0.03796087801593903;0.0;0.0;0.0004536475572793442;0.0004155708324714134;0.002446680626679608;0.0;0.0009875835009909412;0.005273769887007599;0.0017163062440174635;0.003406813181316421;0.05529920890744145;0.0;0.007675687402033678;0.009184326894790078;0.0018334649898921378;0.0015266945435354969;0.0;0.049498189108338794;0.005506430375815537
1357;produit remarquable,;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1358;l’oréal reste l’oréal, c’est à dire des produits de qualité, anti âge, rides estompées, aspect de la peau plus jeune, seul bémol, le prix un excessif;0.0;0.03143852809752552;0.0007958559031876293;0.05582919495923091;0.0;0.001703941335385261;0.06000305005852683;0.0;0.00041242674300484957;0.002082598456233237;0.0;0.0;0.0;0.0029418136818230222;0.0;0.00903142132130822;0.006852719414583143;0.002292172887313951;0.0;0.0;0.00233130455477667;0.0003693247296228394;0.0;0.0006305603336382987;0.0023087835038882857
1359;J'ai pris avec cette poudre le fond de teint liquide de la même gamme et teinte, l'ensemble est très jolie, aide bien a tenir le fond de teint. Très contente!;0.00048359411589046655;0.0;0.0;0.0;0.0;0.0;6.699816139639046e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0043747104755842165;0.0;0.0;0.0;0.0;0.0;0.0;0.010844422326500954;0.0;0.094703390708633;0.26033779991919637;0.0
1360;Je l'ai acheté pour mon épouse. Elle en est satisfaite. Elle l'utilise depuis peu. nous verrons bien si le rendu reste le même sur les longues durées.;0.0;0.0;0.00015910864330351886;0.0;0.0;0.08757101843211695;0.0;0.0;0.0;0.0;0.0;0.0;0.00046844400142792585;0.0025280830225630603;0.0018612568062895388;0.02531864785271172;0.0;0.0;0.007376387614674036;0.10435015086799244;0.0;0.0;0.0;0.0;0.00693516312291691
1361;Mascara très bien au début mais au bout que quelques temps devient pâteux...;0.0;0.0;0.0;0.0;0.0;0.00042007041508605275;0.00017081560232559177;0.0;0.00154204339902919;0.002800626718040065;0.0;0.0064443087378675615;0.003739048575662699;0.0009299294706840494;0.0;0.0012248149553442534;0.0030142575112405007;0.02388222571846855;0.01669301359768923;0.0010692076960551607;0.0;0.0014017677154626006;0.0;0.0;0.002406273059517791
1362;Bon shampooing, hydrate bien les cheveux (sans faire de miracle non plus) et il est facile d'utilisation avec la pompe.;0.00042723678545142135;0.0;0.0006695193481656322;0.014598126921352542;0.0;0.0016544093778856426;0.000480317814708321;0.0009874755113988057;0.00026469765209293243;0.0011787804531960498;0.0;7.71601825785157e-05;0.0014246530660931955;0.00013271339980397596;0.20801074900119437;0.0009763059196110015;0.0023300717471433133;0.0;0.0016774129879679202;0.0;0.05704895957491433;0.0;0.0;0.0;0.0
1363;"Acheter il y a quelques mois j'ai ""fini"" le tube. Cette base est pas mal, une toute petite dose suffit pour tout le visage, il lisse correctement la peau.";0.00012500062227949925;0.002373785391789044;0.0;0.061687165580315104;0.0;0.0;0.0;0.0008191149955529384;0.002449656056083348;0.001195788158659823;0.0;0.0;0.00310499043029628;0.001643733573109654;0.0047585814841997216;0.027192675153254957;0.0;0.0015266393622467012;0.0015656749518183231;0.00992727584733639;0.00011013151395368117;0.007014949968769935;0.0;0.041657114056142364;0.0013124886221949558
1364;Je n'ai mis que 3 étoiles car à la moitié du tube, j'ai du le découper en deux car le produit ne sortait plus ! Ça aurait été dommage de perdre le reste ... donc c'est un problème a revoir car mine de rien ce n'était pas facile de s'en servir après ...;0.0006406612890561;0.00037844578998374854;0.0003608478097924804;1.7755619937411e-05;0.0;0.0;0.0006218092482276718;0.0;0.00147518248195448;0.0;0.0;0.0019425727490687149;0.0;0.0;0.07775709005985128;0.0028815023882345753;0.004525072500692914;0.007852583617787078;0.010473083929705276;0.0013250254961401726;0.01662402765548203;0.009441597801898056;0.0;0.010434644302253764;0.0018240107640756916
1365;A cause de ce petit souci je n'en rachèterai pas ... a moins qu'il ne change le packaging !;0.0;0.0036275643413095984;0.0005530938012740546;0.0;0.0007997816760110092;0.00012199197617852204;0.0005586437568704899;0.0;0.002190285975506731;0.0;0.0;0.0014561214114474565;0.001742785519828875;0.002725298439604736;0.0;0.002160025360697004;0.0014872601646781498;0.0017529545739238756;0.0;0.0009449761358446825;0.006363218112154446;0.0;0.0;0.039918733805282124;0.0
1366;Super satisfaite le jaune est effectivement partie et pas de cheveux bleue.Mes cheveux sont redevenus doux il faut juste respecter le temps de repos .Je rachèterai très utile !;4.8356221514590195e-05;0.0;6.291429452366974e-05;0.0;0.0;0.05756657099896842;0.0;0.06282697749407803;0.002928164618845062;0.001953112388568592;0.0026215372313719044;0.00277061936760349;0.0023942087428999387;0.0011470715267491065;0.0;0.0;0.001023425758778514;0.010220645822583965;0.016683981761554098;0.0;0.0;0.0;0.0;0.001383102081786268;0.0026507626007024523
1367;Commande arrive en avance;0.0003786743928438063;0.0001976052752829569;0.0005705826747624402;0.0005485623065159273;0.0023583555256710405;0.0003122281148418933;0.000593426964818442;0.0008819083372449219;0.0;0.0;0.0;0.0020375047859052756;0.0;0.0;0.001071315663543741;0.003994082844724395;0.0;0.025823066454755916;0.0;0.0;0.000726369442045212;0.0;0.004265620678021993;0.0022988851438058666;0.0
1368;Connaissant déjà le produit je suis toujours ravi;4.3577971121901684e-05;0.0;0.0;0.00019797073524779773;0.0007395771083189323;0.0010874652569663537;0.0;0.0;0.010800897587319995;0.0007677922315000094;0.0008449361751366449;0.0;0.001653988870871351;0.0;0.0;0.06095311260520106;0.0;0.0;0.00031135752281290804;0.0;0.0;0.0;0.0;0.0;0.00033592843858506024
1369;Je conseil ce produit pour les cheveux abîmes décolorés ...;0.00023448784543657396;0.0;7.963308870999986e-05;0.0;0.0;0.0;0.0;0.001139028095977661;0.0017534680792998987;0.0018449470784434872;0.0025793321330211264;0.0002992111941835845;0.0;0.0002152767652117946;0.0006574591929810987;0.005501240586974227;0.0;0.0;0.0009535506785406234;0.0;0.0;0.0;0.0;0.002050018253135518;0.0
1370;Très bon produit  anti-âge qui correspond aux peaux matures , je ne peux que valider cette crème . je pense passer une nouvelle commande;0.0006600242382479993;0.0;0.0007993208753842076;8.308804575885255e-05;0.007754619827627726;0.0013109334845118339;0.0;0.0003933196543338458;0.0;0.0016951767995249023;0.010006205594147248;0.0009861030156435076;0.0;0.0;0.001159732405240434;0.01054697359162561;0.0;0.014659048978202815;0.0;0.006470197066591928;0.0006943118256541887;0.0;0.0007386183902741442;0.011474868176240278;0.0
1371;Produit très agréable et facile d utilisation. Crémeux et les couleurs semblent bien convenir à toutes les carnations. Conforme à la description;0.0;0.0;0.0004685619428998421;0.0;0.10131732790401099;0.0002958789390358904;0.0007244595077894269;0.0010040719103241104;0.00022802098040383575;0.00037997970587591443;0.0034731041662579665;0.0;0.0019826672875709744;0.0;0.15410945473682122;0.0;0.0;0.0;0.0;0.00029330760910075256;0.00465032764545209;0.0;0.0;0.0170859153082871;0.0
1372;Fond de teint très bien ! Couvre bien sans  soucis . Produit neuf . Seul petit soucis , emballage abîmé , vieillot comme si le produit datait de loin .. Arrive dans les temps ! Satisfaite quand même !;0.00014608958446080193;0.0008901835545302324;0.0;0.0;0.0;0.0;0.0;0.0;0.0013939397782400833;0.00029579377063796916;0.0;0.004337090178319092;0.001151714979032508;0.0005747001425155232;0.0;0.000296466153779721;0.002113898709483361;0.017486530132646817;0.0005328688171873983;0.0;0.0003121341487162012;0.0;0.0011726628801155946;0.12557659792174805;0.0
1373;Vraiment un tres bon produit javais les cheveux sec du a un shampooing dune autre marque qui ma tué les cheveux et le soleil aussi. En une seule application jai sentis deja la difference sous la douche. Jai combiné shampooing et masque de la meme gamme le top;0.00029269242511451845;0.0;0.00043587520552930355;0.0013243179258638775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006303301801955767;0.00451110430389176;0.08025274806584899;0.010575444239259954;0.023714216769323174;0.08735016682779842;0.0;0.0;0.0005906876915469856;0.0;0.0;0.0;0.0;0.0
1374;produit parfait pour les blonde ou pour les mèches au lieux d'allez au coiffeur voici un super produit bleu qui aide que les mèche ne se ternisse;0.00045749445838640947;0.0;0.0;0.0;0.0;4.434783895189754e-05;0.0;2.974211207136531e-05;0.0026610303904500156;0.001714087118164398;0.01960307410657887;0.0012658127471895286;0.0;0.0013042285545561251;0.0;0.051720417944974416;0.0;0.0;0.0027410632061037883;0.002681323555950824;0.0;0.0;0.0050774463494248365;0.0;0.0
1375;livraison rapide je le recommande;0.12064670757040898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38587506554994816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1376;Produits bien reçu bien emballé produit original franchement rien à dire je recommande sans souci il achat de ce produit tout est correct franchement merci;0.048788482396560875;0.0025028583076159624;0.0009689814853088006;0.0;0.0001256391419590173;0.004400935115946739;0.0008005962945869053;0.0003177564723217839;0.0003445033856823519;0.0;3.7049660461621995e-05;0.00820694311426641;0.0;0.0;5.241171684682896e-06;0.00030667843348143077;0.004207998768523398;0.09572385448011142;0.0;0.0;0.0;0.0018070066365557125;0.0131345489786063;0.0008661958592482176;0.0036813432428997603
1377;Recu naturel doré.Est ce une erreur? Bon résultat pour camoufler des rougeurs sur une peau trés réactive.Bonne tenue..Ne fait pas de 'démarquations'.;0.0;0.0;0.0;0.05619990720087729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058515890548215245;0.0;0.0;0.0;0.0;0.0055856509262794726;0.0
1378;cet un  shampooing professionnel;0.0007170966070600778;0.0;0.0;0.0;0.0;0.001385471041545327;0.006987273102677989;0.0018776481129128852;0.00791799799444192;0.006179999596427931;0.00041086675952994135;0.0006712495226534407;0.0;0.01041867495124683;0.0003261056555105255;0.008782721144966378;0.00014572512886871754;0.0012874442482912563;0.0003807071678908961;0.0;0.0;0.0;0.0005770572459988264;0.0;0.0
1379;il est très bon pour cheveux colorés et mèches;0.0014684290529794301;0.00011676317055100205;0.0;0.0;0.0;0.0007174944586721238;0.0005731297162536827;0.0006333717230003942;0.004785689550282448;0.0;0.014532883793434571;0.006022507382446932;0.00020425667979708843;0.004047939951087386;0.0;0.004892357333341536;0.0;0.0;0.0056575392976840715;0.013974704985086352;0.0;0.0;0.004986064350728465;0.0;0.0
1380;il laisse les cheveux faciles aà coiffer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018950199006761055;0.00040820702372172776;0.0;0.0;0.0;0.0;0.0;0.15799361571880327;0.0008524577480955726;7.706100425656561e-05;0.0;0.0;0.0;0.0;0.0010983775960262236;0.0;0.0;0.0
1381;j'ai mis la note de 4/5 car cette huile est miraculeuse il n'alourdit pas le cheveux et rend les cheveux brillant et doux.;0.0009380798462123335;0.0003040248928606058;0.00041392409057130054;0.0;0.0;0.0007865799801833615;0.0007965679912109047;0.1045873231452516;0.0;0.0;0.0;0.0023817447128768538;0.0;0.0013546182743386797;0.0015034075607762171;0.0;0.012351110915649171;0.0;0.014207796809298229;0.0050941380554087685;0.0001923251448174745;0.02152077798663125;0.0;0.01637011986017292;0.00030453551210414846
1382;mais par contre l'odeur je trouve ne reste pas sur les cheveux dommage pour ça.;0.0;0.0004855694995653983;0.16473464977490854;0.0;0.0;0.0;0.0006719251064085133;0.0;0.0015821556649171554;0.0029614785864744133;0.0029921150340388356;0.0;0.0;0.00022435591351616517;0.0;0.0;0.013297128217898269;0.0026547009577600252;0.00025362107210199667;0.011907811829351005;0.0437684186660351;0.011570259354235541;0.0;0.0;0.0
1383;Ce produit est le top du top il laisse les cheveux doux et soyeux et son effet dejaunissant est super je suis blonde et le resultat est super;0.00029970826812100867;0.0;0.0008362440475488767;0.0;0.0;0.0009428086973801097;0.001660436233697462;0.13369702992708096;0.0040337508152688065;0.0;0.0;0.002373458550598837;0.0;0.0011626822252028958;0.0;0.0;0.001265958327661208;0.0;0.00027256200807842764;0.0;0.0;0.0;0.0026487007350591706;0.0;0.0
1384;Cette crème me convient très bien, donne un joli teint rosé, j'en suis à ma deuxième commande. Bon rapport qualité prix par rapport aux grandes surfaces.;5.5889991215049526e-05;0.09002030688844398;0.0011404732249926206;0.002365009851877044;0.0005326496282967829;0.0;0.0008973527910300892;0.00020124480627162789;0.0;0.0;0.0043909258158720986;0.0;0.0;0.0;0.0;0.029768470505721557;0.00034626870502069265;0.015337981586895429;0.0;0.002844192526962113;0.01963998880465954;0.0;0.0;0.07647194297345117;0.0
1385;Ma belle-mère était ravie de recevoir ce produit en cadeau. La texture est douce, bonne pénétration dans la peau. Elle laisse une sensation agréable sur la peau. Efficacité au rendez-vous si vous utilisez la crème comme indiqué.;0.0;0.0003677850202937336;0.0;0.09195965449430483;0.0;0.0;0.0005046348071156018;0.05708520226475358;4.1120051556924636e-05;0.0;0.0;0.0;0.07477556493493609;0.0;0.0;0.0;0.0;0.06787221059471611;0.0;0.0028388252667151774;0.0;0.003639527278096598;0.0;0.0;0.0
1386;Très bien ! Je le conseille .;0.0;0.0;0.0007088687800341758;0.001559329088799913;0.00012857489241220433;0.0024414521696991963;0.0;0.0;0.0001180997798400923;0.0006249036750658613;0.001543147528860674;0.0017075850685876596;0.0011148532776942472;0.0;0.0012318723359624774;0.0010090065781458177;0.0;0.0014583821480476605;0.0010095940817519602;0.0;0.0;0.0;0.0007048409352861744;0.0;0.0002328359658321888
1387;C’est un soin super efficace je l’aime énormément. Il rend mes cheveux tous doux super facile à démêler et en plus il sent bon;0.0003722146808269433;0.0;0.0;0.0;0.0;0.0;1.1330550989094858e-05;0.12361270309664053;0.0;0.14889947743328896;0.0;0.0;0.0;0.01285814840154318;0.1299967073356191;0.0020586207881836877;0.004620731226005402;0.0;0.0038464388900009173;0.0012036122858961698;0.0;0.0;0.0;0.0;0.0
1388;Léger, non gras, ne durcit pas les cheveux et ne les agresse pas ! Il peu paraître cher pour sa quantité mais il suffit d'une noisette pour se coiffer. Dommage qu'on en trouve pas dans les boutiques physiques ... je recommande pour les cheveux fragiles, les personnes ayant des pellicules et qui souhaitent un produit très peu agressif pour les cheveux !;0.0353771061685318;0.0014166533638281012;0.003989711253016954;0.0;0.0;0.0003826793221595807;7.10799070210054e-05;0.0019840681714116755;0.0015348582412891628;0.0006168295426780224;0.00013168682582869983;0.0;0.0;0.0;0.004973848997950359;0.0007054963457899309;0.0035737714001298627;0.0;0.00020430691984094687;0.003598713483234374;0.017495429474742294;0.08579435111646394;0.0;0.01819940877195274;0.0
1389;Je suis contente le produit est génial  c'est une bonne marque professionnelle L'Oréal je vous l'a recommandé fortement. J'ai reçu mon colis en 2 jours et bien emballé;0.056236342278708724;0.0;0.0006575512813883482;0.0;0.0;0.0012942350487133078;0.003226382772700878;1.95003843835804e-05;0.006729807799329669;0.001412793348887302;0.0;0.004425561535247646;0.0;0.002586539450366952;0.0;0.037686468900661504;0.00019662835001943581;0.11495167548256398;0.004701648421419807;0.0;0.0;0.003234158396789283;0.12680721793525293;0.0;0.0
1390;"j'ai acheté ce shampoing pour ma mère sur recommandation d'une cousine, il est parfat pour cheveux blancs, qu'il déjauni instantanément; Ce modèle de flacon est avantageux rapport qualité/prix";0.0003223106158814985;0.054621754873516885;0.0007080676175201296;0.0;0.0;0.0;0.057703340556146794;1.3663610263902213e-05;0.001560148813260474;0.00198532623361708;0.006521029469980678;0.0;0.0;0.0;0.0;0.01851099610357645;0.0;0.0;0.0023381957125669698;0.0;0.024614421934055417;0.0001545775842718515;2.9376129109438626e-05;0.0;0.0
1391;Excellent soin qui rend mes cheveux lisse et brillant dès la première utilisation. Je recommande!;0.09006707522929466;0.0;0.0;0.008393175805675808;0.0;1.8475289784269238e-05;0.00018644643941148387;0.011235555640366093;0.0;0.00700394840671804;0.0;0.0021517599327765227;0.0010624806112133204;0.013047322589894836;0.07287106745743262;0.0024463017994841895;0.013168783351156574;0.0;0.020458806028783954;0.0017676246002873374;0.011576982145165681;0.01270267750023318;0.0;0.001937818306831661;0.0
1392;Idéal pour atténuer le jaunissement des cheveux blanc/blond.;0.0013368912479350076;0.00013402143440304908;0.00022549304895941273;0.0007293833021200585;0.0;0.0007032455138080891;0.0015246455659279476;0.001560357058099603;0.011221270376976353;0.007030772193086509;0.03596720869017559;0.0;0.0;0.0003204610319509919;0.0;0.0026810974319511683;0.0012794253874270638;0.0;0.012000420378156896;0.00456882856276097;0.0;0.003310423227833922;0.0038041119662559257;0.005707581380434019;0.0
1393;Les coiffeurs vendent ce produit 2x plus chère;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022475023687124527;0.0;0.0;0.0;0.11860983075872529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1394;2 commandes en 1 semaine et à chaque fois ce n'est pas le bon produit reçu;7.968646816706884e-05;0.0;1.621619951226616e-05;0.0;0.0;0.0;0.0;0.00021967816683397584;0.008210107449147488;0.002722189487302621;0.0;0.0;0.0;0.0034829084260085325;0.0020752085411556895;0.0;0.0;0.2203659253027808;0.012266045457455613;0.008616824671979046;0.0;0.0;0.0;0.0;0.0
1395;J'ai commandé mythic oil nutritive tous types cheveux 6 étoiles sur la bouteille et je reçois à 2 reprises l'original huile d argan qui ne correspond pas à la photo sur Amazon et au produit !!;0.0002724744441173574;0.0006729109877110948;0.0032357682966900367;0.002257619218220784;0.0053966605936223554;0.0009794168636687159;0.000806859490470143;0.0020259976513539372;0.0;0.0;0.0065628771943171075;0.004148389359194187;0.0;0.0;0.0;0.010836227359512405;0.004256131242532961;0.024982748903222243;0.0;0.003266571061987075;0.005754654754663823;0.008313128422255523;0.003301122268915244;0.005608575081623066;0.003671415240649704
1396;Produit conforme à la photo très bon mascara qui fait de longs cils magnifique et très bon produit ne fait pas de paquets au contraire les cils sont bien défini recommandé;0.05422366463792526;0.00010694384729892511;0.00024550208229040055;0.0;0.07559018710202646;0.0005512119209312367;0.0;0.0003056209811563416;0.0;0.0;0.010132192763988307;0.0005191671441396998;0.0006647800647338724;0.003459091760429909;0.005049598266496283;0.0;0.0037330309212692597;0.004891968223815227;0.0223454868276118;0.0013277623876843277;0.0;0.0;0.004000218864610153;0.0;0.0214280579708239
1397;Livraison rapide, produit conforme et impeccable.;0.0;0.0009491465720780926;0.003053665593290831;0.0;0.12203128288559723;0.0;0.0;0.0;0.0;0.0;0.0;0.30394259359480874;0.0;0.0;0.0011257075182674158;0.0;0.0;0.0;0.003953173300616034;0.0025005739881849374;0.0;0.0;0.0;0.0;0.0
1398;Idéal pour fixer une couple . Rapport qualité au top;0.0003599377243026668;0.03868085130412436;0.00035467141463569663;0.0010933604985453082;2.7807672491603237e-05;0.0;0.0006143605251011508;0.000791163243884754;0.0016669645863578767;0.0003080337604289975;0.00041097478145247075;0.0;0.0;0.0;0.0;0.0007904954729931832;0.001153051407102656;0.0;0.0;0.0;0.0;0.005241585610158199;0.0;0.005679863424085815;0.0
1399;Très bon shampoing, satisfaite, il hydrate et réparé bien les cheveux.;0.0006168992278794305;0.0;0.0021549080492167553;0.017915729503738178;0.0;0.14722211916082376;0.0010900043077236906;0.0013119382840595041;0.0004001689692591572;0.0;0.0;0.0;0.0020337234016203493;0.0037163982441112573;0.004474226695625025;0.0;0.006053078427548725;0.0;0.003840019153648731;0.0;0.0;0.0;0.0;0.0;0.0
1400;Bonne odeur, mousse très bien.;0.0;0.0;0.1825747843972314;0.0;0.0;0.0;0.0;0.0;0.0050203279835168745;0.0011767235080505274;0.0;0.0;0.004910687443770101;0.0;0.0;0.0004611990489702266;0.0;0.0010010665646200292;0.0;0.0;0.0;0.0;0.0006209846641940844;0.0;0.0
1401;Ne graisse pas le cheveux.;0.0002846333589065377;0.0;0.0013055376330959186;0.0;0.0;0.0;0.0;0.010003701845119535;0.0003125834562479657;0.0;0.00046866677945424503;0.0012287856012451277;0.0;0.005328954814577114;0.0010714705682275422;0.00273002767436868;0.0029973968007117454;0.0;2.2457661014421048e-05;0.0;0.0;0.0003267161136822664;0.0;9.432083076902648e-05;0.0037215073121445014
1402;A testé;0.000467751880772802;0.0;0.00025763009599246263;0.0;0.0;0.0007907976881438644;0.0;0.0;0.0;0.00029167238915562264;0.0;0.0;0.001238865427786793;0.012583667196852458;0.0014538070130214345;0.017041734058657092;0.0;0.0;0.0008227721129865663;0.0;0.0;0.0;0.0;0.002509791717269698;0.0
1403;un super shampooing qui éclaircit les méches blondes au maximum fini la couleur jaune. Il est juste devenu pour moi indispensable;5.480609705659315e-06;0.0;0.00013311101746960966;0.0;0.0;0.0;0.0;0.0008939641303192563;0.0006782090229202966;0.001315447820409436;0.08016241931016944;0.0019330073790816355;0.00023412554368237273;0.0;0.0;0.0;0.0009590392962583389;0.0;0.0016067742088291097;0.0018780527587970084;0.0;0.0017165053732125669;0.0009252255255900379;0.002592265487279564;0.0
1404;packaging pratique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24276423001441563;0.0;0.0;0.0;0.0
1405;produit texture parfaite, assez épaisse mais s’étale facilement sur l'ensemble de mes cheveux;0.00023532476386605594;0.0;0.0;0.0;0.0;0.0;0.0004208965636078537;0.0004313559794039009;0.002111944015550764;0.0;0.0024635692849866828;0.0;0.1608753112968087;0.0;0.0023778248856560448;0.0;0.0031804359782710793;0.0;0.0005609656023759604;0.0;0.0;0.0017686295082541329;0.00018370245483613913;0.010775346638373044;0.005324964974700053
1406;parfum agréable mais pas trop imposant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017770519206738267;0.0;7.091342236718396e-06;0.0;0.0
1407;efficacité parfaite mes cheveux était terne, sec, plat !!!;0.000124556711445333;0.00020242389297603637;7.811936314390812e-06;0.00047456834513818043;0.0;2.0264003845982748e-05;0.0;0.0;0.0014565549630570138;0.0;2.412817475156293e-05;0.0;0.00011691473033561292;0.0004776173618990765;0.0;0.00019609039572028204;0.1963069152630811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1408;mes cheveux sont nourri, brillant, souple, doux et soyeux;0.0019525321822848013;0.0;9.566625344314691e-05;0.0;0.0;0.0009241415278368424;0.00012389496791109515;0.1558094180929525;0.0007283510538359291;0.001096087529344779;0.0;0.005452065661193304;0.0;0.023168135132156903;0.0;0.0;0.012687205726903187;0.0;0.0;0.004514510809230221;0.0;0.024560452689208794;0.000497389999758986;0.001379823733022643;0.0
1409;"Shampooing magique qui redonne l éclat salon aux blonds norvégiens;) à utiliser une fois par semaine avec un soin nourrissant.";0.0010714768641281187;0.00035146828041040547;0.0;0.00024056975927673048;0.000338263214725124;0.00040860322949712584;0.00011442590548418728;0.003013339420598099;0.09103125645407989;0.00501801285598961;0.01334042343982664;0.0002631305582714763;0.0;0.020004273276484207;4.7577596526756304e-05;0.003551361918489428;0.008302601897513586;0.0;0.01803533112970421;0.0077333099604951555;0.0;0.014826557281550024;0.00235037842503328;0.0;0.0
