;documents;0;1;2;3;4;5;6;7;8;9
1066;Prix défiant toute concurrence pour le même produit, merci Amazon;0.00021009686843283089;0.0644464210308508;0.0;0.0;0.0;0.0;0.0;0.0;0.0005013907277864635;0.0
1067;dommage il est noir intense mais seche en meme pas une semaine d'utilisation une perte d'argent je ne recommande pas;0.056636350801861794;0.0;0.00019279144298017795;8.314370177202683e-05;0.0006808845338129171;0.0;0.0006028556962091578;0.002918387099722517;0.040103161655869385;0.0035335543935024567
1068;Le meilleur shampoing déjaunissant que j'ai pu testé. Le prix pour la taille de la bouteille est plus que raisonnable.;0.00038119103203727346;0.054333507566693376;0.001640949261821096;0.0;2.1076654616817434e-05;0.0;0.0;0.0;0.009630332709574713;0.003979567273855644
1069;J'adore le fait qu'il n'emmêle pas les cheveux.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007152783536054211;0.0008372794340086697;0.0
1070;Très bon mascara qui fait de longs cils il est parfait, pour ce prix je suis ravie;0.0011872700471336748;0.08037185815497914;0.0;0.0;0.0003360695823826665;0.00045521259414119065;0.0;0.0;0.02341845021977206;0.0023668694651561364
1071;BB crème géniale ! J'ai la peau claire et il ne me fait pas devenir trop foncée, il s'adapte à chaque type de peau, c'est genial ! Il est juste parfait !! J'en suis ravie !;0.0004802659303087818;0.0006775504662748194;0.0;0.12573452050986908;0.0005845244419606327;0.0004890405803862556;0.0;0.00045200628094270494;0.0;0.0013121009128847303
1072;Bon produit bonne marque qui vaut le coup car prend vraiment soin des cheveux satisfait et surplus lgtps que ceux de grande surface;0.0012936478519639523;0.004466772683275108;0.0;0.0004086027484694335;0.0;0.0015435001625461607;0.001134136985618601;0.001796542674149017;0.03262156845291688;0.002404104136661047
1073;"J'achète cette crème régulièrement, elle s'adapte parfaitement au teint (attention ce n'est pas un ""fond de teint"") et camoufle les ""petites"" imperfections.";0.0008479401416547508;0.004033677839334348;0.0;0.02566883815710477;0.0;0.0006314514726453181;0.0;0.0;0.037260078710874056;0.0
1074;Attention produit très efficace ! D'ailleurs mon coiffeur l'utilise également!;0.0;0.0011342737121715026;0.0;0.0;0.0;0.0;0.0;0.0;0.1004310672848911;0.15565293470365277
1075;Il ne faut pas laisser reposer le produit sur les cheveux : l'appliquer, bien faire mousser partout et rincer dans la foulée.;0.0;0.0;0.0;0.0007461516752001704;0.0;0.0;0.0;4.4616584302614025e-05;0.026199025458748703;0.0001598682709643274
1076;C'est tout!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1077;Je ne trouve pas beaucoup de différenxe pour le moment j'en suis a la moitié de mon traitement,on verra bien.;4.685696980412683e-05;0.002029727158459369;0.0;0.0016197785845192126;0.0;0.00207014066017063;1.4931857501340404e-07;0.0;0.01324767504825225;0.0017749774776571476
1078;Bonjour,;0.0007319488167406873;0.0;0.0;8.023786353455296e-05;0.0;0.0;0.0;0.0;0.004215549813691621;0.0
1079;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1080;J'ai mit la totalité des étoiles car je trouve que c'est un produits géniale! Pour moi qui est une peau à tendance grasse, la poudre se fond parfaitement avec ma peau. Super couleur pour mon teint. Un pinceau très délicat qui applique bien et surtout qui étale bien.;0.00045020954222091885;0.0;0.0;0.12183173454157388;0.0;0.00027715438512195955;0.0;0.0;0.03571288798745985;0.0009479495941726755
1081;Je le conseille à toute personnes ayant une peau grasse mais j 'en suis sur qu'il pourra faire l'affaire sur d'autres types de peau.;0.0;0.0004362205973978346;0.0;0.19034093973906838;0.0;0.0;0.0;0.0;0.0;0.0007126879767004602
1082;Merci;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1083;Très déçu car en ouvrant le colis le shampoing etait ouvert donc le flacon s'est vidé un peu il etait tout collant.. pas très agréable de recevoir son colis dans cet état !;4.42207052575667e-05;0.001030138772308137;0.0022256319394313743;0.00025308351573165283;0.0067740099952730915;0.00012149865994756384;0.0009398404926060501;0.0;0.013564289638697541;0.0
1084;Bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1085;Article reçu rapidement et bien emballé.;0.0003898245777084439;0.0007297763907869884;0.0;0.0036047978953008828;0.017708590984241972;5.5350323936069866e-05;0.0009284331072768248;0.0;0.019842761899000347;0.000487755950829077
1086;Produit l'oréal beaucoup moins cher qu'en salon ou grossiste.;0.0004698346921965175;0.0024480316617084153;0.0008385837535214768;0.0004487473376302102;0.0018614391919275638;0.0035321726613931495;0.0030837971408613097;0.0;0.009050928543765664;0.0013106904797587039
1087;Ce shampooing est vraiment adapté pour les cheveux blancs, il évite qu'ils ne jaunissent. Il est très agréable et efficace.;0.0003120192579711049;0.0;0.0;0.0001693263085876424;0.0;0.0;0.001549476768554453;0.0;0.012314248803988709;0.1474909222478124
1088;j'ai acheté cette crème coiffante car je la connais bien. à 17€50 chez le coiffeur, je la trouve ici à un prix qui correspond plus à mon budget !;0.00031625385977508637;0.05246351172762954;0.0001061202545021783;5.00824951281537e-05;0.008235073301953751;0.0016512383354129975;7.823411518125938e-05;0.0;0.02861304382364823;0.0008958571358496456
1089;Bon produit, bonne marque;0.0006782690760556977;0.004171519900239402;0.0;0.0;0.0;0.002652760930683098;0.001826873861150638;0.0;0.01981264289696697;0.0
1090;Moins cher que chez le coiffeur.;0.0;0.00601845324742785;0.0;0.0;0.0024085291454731795;0.0;0.002441517749847986;0.0;0.02797161545619491;0.0
1091;Reduit le jaunissement des cheveux méchés, mais les assèche aussi.;0.00020171716950168495;0.0;0.0;0.0;0.0;0.0;0.00018954357185950997;0.0;0.008457898588795334;0.0010838280773021653
1092;Produit tout à fait conforme à mes attentes, mes cheveux sont plus lumineux, mes reflets naturels sont boostés.;0.0;0.0;0.0;0.0018802609374870532;0.16731677194399558;0.0;0.0;0.0;0.0012950290615198778;0.0007721641697578107
1093;En plus de ça l'odeur du produit et très agréable et mes cheveux sont soyeux comme si je sortais de chez le coiffeur!;0.000490696636231975;0.002218562903015363;0.11685369572513787;0.0;0.0007672897339299146;0.0012150240409333983;0.0014087370779802615;0.0122831789043266;0.009162869972021443;0.0
1094;très bon produits;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1095;j'utilise ce produit depuis plusieurs années avec un résultat satisfaisant. L'effet est réussi et donne un résultat naturel contrairement à une coloration;0.0;0.00022891860713388434;0.0;0.0;0.0010296437498304245;0.00872982101476944;0.00018030506784233073;0.0;0.06446964288601915;0.0007595655725797497
1096;brune devenue blonde, il est bien pour diminuer l'effet de l'oxydation mais ce n'est pas un produit magique, je recommande car il retarde la retouche mais il faut y passer quand meme ceci dit il éclaircit aussi les reflets donc c'est cool seul point négatif il seche les cheveux mais bon avec tous ce qu'ils ont pris les pauvres une noisette suffit et beaucoup de soins ils iront mieux.. Je recommande ce produit;0.06464114635984086;8.23081682123572e-05;0.0;0.00037687560633476455;0.0;0.0006541507744815966;0.0;0.0;0.03207811222217046;0.004411615846005153
1097;La personne qui a acheté ce produit m'a fait un retour très positif aussi bien sur le prix que sur la qualité de ce maquillage.;0.0;0.06828800773073257;0.0;0.0006076093000254672;0.0;0.0;0.12722261640807078;0.0;0.013161029913570446;0.0
1098;Comme prévu le produit professionnel hydrate parfaitement les cheveux.;0.0009249301161036508;0.00044633002309872935;0.0010368038552528893;0.02070240015362502;0.0012512878429871374;0.00355086968583291;0.005436273917042313;0.0003960215338472204;0.013361293156012618;0.004118764940720585
1099;Cela facilite les coiffages ou brushing.;0.00013716493720257073;0.0;0.0;0.00026444817498734566;0.0;0.0006543389714838172;0.0;0.0017838042284465088;0.0024455992073755895;0.0
1100;Produit reçu en parfait état.;0.0;0.0003731008672463444;0.0;0.0;0.012756783392994287;0.0;0.0004734342335470823;0.0;0.016152002405264834;0.0
1101;Oui je l’utilisa Avant de le commander sur le site et j’a Été très surprise et heureuse de savoir que vous l’avaOs !il est arrivé en 24h c’ Génial merci;0.0010091897923710357;0.00102736666950596;0.0008691994325176316;0.0;0.0028372428096867957;0.002389097764520899;0.0;0.00045106003734009687;0.01124828656936561;0.0009798251342676863
1102;Vraiment un tres bon produit javais les cheveux sec. Après plusieurs application jai sentis deja la difference. Jai combiné masque et shampooing de la meme gamme le top;0.0007585265464258727;0.0005080290733204194;0.00018033434319036812;0.004516004968769239;0.0;0.0;0.001633537025785878;0.0033511497368922142;0.04287410193588735;0.00010691920045123861
1103;Article recu avec le contenu qui était fondu sois forme que liquide je pensais que c’était normal mais non ca ne l’était pas...;4.4756703325107826e-05;0.00025100671061809314;0.0003649239560831575;0.0012053760831662746;0.0001677447817841174;0.0003270842982900777;0.0003443037734751273;0.0;0.005545520845454549;3.092532202057747e-05
1104;Très bon produit, bien que peu connu. Recommandé par les coiffeurs et par plusieurs personnes qui l'ont déjà utilisé (chute des cheveux stabilisée et parfois repousse).;0.0570296301977423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07419975898622595;0.0
1105;"Si le gel et la cire ne vous conviennent pas ou si vous voulez changer, c'est un bon produit à essayer. Donne dans les cheveux un rendu différent (pas ""carton"" comme certains gels ou gras comme certaines cires). L'odeur qui en émane est agréable.";0.0003462295703079305;0.00039664677310586655;0.0675178404420616;0.012055659216873564;0.0005772253053734565;0.0002741039795527875;0.0008580146340705936;0.0;0.019428783404386134;0.00040882855121223983
1106;Le pot dure longtemps (plusieurs mois) mais j'utilise peu de produit à chaque fois. Par contre, je trouve le prix trop élevé.;0.0;0.05713637124914722;0.001305808383466851;0.0;0.0;0.009548556450467711;0.0;0.00113967013610013;0.029789744841463992;0.004985039711581008
1107;Effets attendu après seulement 3 shampooings. Je laisse poser 3 min après avoir masser le cuire chevelu. Très bon produit !;0.0;0.0;0.0;0.0;0.0004584090623269746;0.0;0.0;0.0008322949043329523;0.012747570847260399;0.003640670729514324
1108;Je conseil totalement ce mascara fait des cils magnifiques !! Des longs cils épais et sans paquets sans avoir besoin de mettre 10 couches !!;0.0009916742080283648;0.0;0.0;0.0;0.0;0.00010896116163261264;0.0;0.0006294105318122809;0.045126864861833864;0.0
1109;Ce produit m'a été conseillé par une professionnelle et depuis que je l'utilise (2 ans), j'en suis ravie. J'avais l'habitude de l'acheter chez pro Duo mais via Amazon c'est encore + facile. Je recommande les yeux fermés;0.04566007763830492;0.0007580932579259852;0.0;0.0;0.0;0.0;0.0014193400063715847;0.0;0.09896462836357839;0.0
1110;J'adore ce eye liner, joli tracé, legerement brillant, qui dure toute la journée.  facile à l'utiliser , Bon rapport qualité prix;0.0;0.0722726927281112;0.0008897272138930185;0.0;0.0;0.0;0.0005442549041115692;0.0014038487098828936;0.10072730689252353;0.0
1111;le parfun de ce schampoing est plutot désagréable. On ressent une odeur de cuir mouillé. Par contre il rend le cheveu souple. A voir dans le temps;0.0;0.0005206559459513715;0.06185881315986052;0.0;0.00021463357925171207;0.0006916876896494068;0.0005381992814615607;0.002965787765908857;0.01883046552211965;0.0028034446188477924
1112;Très bon produit pour les cheveux mêchés blonds. Ce masque est parfait. A employer avec le shampoing Loréal adapté et c'est le MUST !;0.00018918231189068258;9.396881066455615e-05;0.0;0.0;0.0;0.00033516765655096576;0.0013820438477371545;0.0027487673672843002;0.025036671649408412;0.002691891760426417
1113;J'aime ce produit et j'en suis satisfaite. Je recherché un eye liner avec un embout précis. Il est également bien noir.;5.705984253709723e-05;0.0005023517199970679;0.0002466410660941935;0.0;0.00012121495440216741;0.08769520076662685;0.0008188931312548793;0.0;0.010437920776134953;0.0
1114;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1115;Seul petit hic je l'ai reçu sans son emballage d'origine mais il était celer.;3.431740630661604e-05;0.005007528019796091;6.223461438145026e-05;0.0;0.006949667290543871;0.0;0.0004412041652225212;0.0;0.017352403317680738;0.0
1116;Produit conforme à la description;0.0;0.0;0.00044514973436315795;0.0;0.23281189831180035;0.0;0.0010578500550089552;0.0;0.0;0.0
1117;Bon produit, très bonne odeur, je l'achète depuis 1 an déjà et protège très bien mes couleurs ! Je recommande vivement ce produit, surtout avec un prix aussi attractif !;0.06389510764577139;0.04939380599053102;0.07998873344439854;0.0;0.0012610799962121568;0.0007860694009505863;0.00014224349260842387;6.952093386731899e-05;0.024204737013845515;0.0
1118;J'ai aussi besoin du masque mythic oil de l'oréal et du shampoing mythic oil de l'oréal.....  C'est l'idéal pour cheveux secs avec des mèches.....;0.000572798703380079;0.0;0.0009370585671445379;0.002576852210050339;0.0;0.001414531444234337;0.0034040343377290815;0.001844094448753455;0.03217892776763883;0.0012529559196139044
1119;Acheté pour un sèche serviette dans la salle de bain que nous oublions toujours d'éteindre.. problème résolu et facile à utiliser par toute la famille;8.952178173320773e-06;0.0;0.0;0.0005031036962410298;0.0;0.0;0.0;0.0;0.0845392162638824;0.0
1120;Fais des paquets;0.0007604748907969102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013720943842246291;0.0
1121;N allonge pas du tout;0.00018776250207803294;0.0005100936496508816;0.0;0.0;0.0;0.0018809888897779365;0.0;0.0;0.0025849338035486965;0.0
1122;Masque pour cheveux secs magique. Il rends les cheveux soignés.il sent vraiment bon. laisser poser toute une nuit, c'est l'idéal!;0.0;0.0;3.837416014762919e-05;0.003997706091363285;0.0;0.0;0.0013250441674631907;0.0036081171869250758;0.03826282081585618;0.0025924118419644255
1123;SUPER SHAMPOING TRES BONNE ODEUR ET SURTOUT SURPER QUALITE POUR LES CHEVEUX DECOLORES;0.0;0.003585250418375909;0.09297176767564852;0.0;0.0004903171727407322;0.0;0.0;0.0;0.0;0.0
1124;JE RECOMMANDE AUX CHEVEUX DECOLORES CHEVEUX BEAUCOUP PLUS BEAUX;0.2899595124951347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1125;Conseillé à la base par mon coiffeur, cure de 6 semaines, a savoir INUTILE de mettre tout le flacon sur la tête, au début je le divisait en 2 fois et c'était encore trop je trouvais, donc un flacon me fait 3 jours et c'est très bien. Constatation d'une perte moins présente de cheveux tous les matins en me coiffant. Après qq jours d'arret, la perte revient un peu plus forte donc je fais un jour sur deux à présent. Trop tot pour voir si ça marche mais ya pas de raison.;0.00034988206994206156;0.0023075051251461296;0.004314541745623838;0.0006063380052890154;0.00011926597287520313;0.00017668892435472833;0.0007403535230810547;0.00087906832912241;0.03437002670018216;2.921518481441323e-05
1126;Pas top je trouve que ça ne canalise pas vraiment les reflets jaune pour du l'oreal déçu je préfère de loin le dessange;0.0006251143409844681;0.00046651115598783676;0.0013525463380556898;0.0;0.0;0.0007379384536898947;0.0006896356902135388;0.0011168321583122738;0.015123407773080258;0.0034430244233946967
1127;J'utilise ce produit moins fréquemment que conseillé, ça suffit amplement (4 à 4 fois par an). Inutile de vouloir jouer les jeunots mais simplement atténuer le blanchissement suffit;0.0;0.0;0.0;0.0;0.0;0.0;8.451424795695427e-05;0.0;0.0505981177981804;0.0
1128;Age Perfect est une crème pour peaux matures, conseillée à partir de 60 ans. La texture est dense, riche, mais elle pénètre rapidement. Elle apporte confort et douceur de façon instantanée. L'odeur est légère et agréable et la teinte légèrement abricotée donne bonne mine. Un produit cocooning pour celles qui souhaitent que leur peau soit nourrie et fortifiée au quotidien. Ma mère qui utilise ce produit l'apprécie pour le confort qu'il apporte au visage et au décolleté. Idéal en hiver pour prendre soin de soi et affronter le froid!;0.0005695105021780526;0.00015368545921605746;0.03492679843272761;0.04521160217914071;0.0009940777453064612;0.0030494611917382536;0.00030111113858139463;0.0007252697881608964;0.0264838608604016;0.0009815110137328556
1129;Très efficace pour estomper le jaune des cheveux blonds. Cependant, je trouve qu'il assèche les cheveux donc il faut absolument faire un soin après l'avoir laissé poser 2 à 3 minutes.;0.00034069212561340344;0.0;0.0;0.0;0.0;0.0;0.0003153133927298076;0.0015401572778669119;0.04183481791471408;0.11358319312814688
1130;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1131;Attention: il ne faut pas l'appliquer comme un shampoing normal, il faut juste l'étaler sur les longueurs sans masser pour que les mèches prennent bien le produit.;0.00022283499293364193;0.0;0.0;0.0004797158005255916;0.0;0.0;0.00038113123414498123;0.0;0.04853766054128139;0.002972787007920451
1132;Ce produit apporte les effets espérés et avec le roll on très facile à appliquer.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04871709136886197;0.0
1133;Le produit est vraiment appliqué aux endroits voulus.;0.0;0.0;0.0;0.001785120594601408;0.0;0.0;0.0;0.0;0.018725094126346178;0.0
1134;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1135;Vendu par amazon , la livraison est super rapide;0.004802794993817117;0.00790307115730597;0.0;0.0;0.01842426774775102;0.005737891786095519;0.0;0.0011926098281675821;0.009547883589510397;0.003223607496208824
1136;Répare les cheveux rapidement;0.00015213639510207812;0.0;0.0;0.004681638627182019;0.005978039099961896;0.0;0.0010130902168859624;0.00044928200777724777;0.007014257728448187;0.002666642140676069
1137;Très bon produit...bon volume et maintien des cheveux. Pour ma part...j'ai les cheveux fins...je ne peux plus m'en passer. A recommander...;0.07520052550316385;0.000683491871309711;0.0;0.0;0.0;0.0;0.0;0.0;0.01883197266730213;0.00589555386506956
1138;C'est la 2ème fois que je commande cet article.;0.0012099171255373822;0.0005900708354034992;0.001279293068548673;0.0;0.010757576472159665;0.0012642509080147133;0.0;0.0016529083135754586;0.006229713564819644;0.0003486035996248785
1139;Livraison rapide.;0.007587750363779054;0.009637831002950887;0.0;0.0;0.02909548612244755;0.00899243197639874;0.0;0.002256876722714348;0.0061921006269366466;0.0055312571210224875
1140;Je le recommande.;0.2899595124951347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1141;Excellent  produit.A recommander;0.2899595124951347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1142;Je suis déçu par mon achat, j'ai le sentiment d'avoir un casque sur la tête et les cheveux sont immédiatement gras..;0.0006330163441413822;0.0009494932871518545;0.0029341552758679894;0.011870264897245925;0.002657904473202999;0.005494645533185545;0.0008609697762903659;0.0009580084357514572;0.005819015212915583;0.0013176474859845594
1143;je ne recommande pas !!;0.2899595124951347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1144;Je connaissais déjà ce produit grâce à ma coiffeuse qui l'utilise.;0.0009669707015903651;0.002534401088329732;0.0;0.0;0.000356909604153396;0.009530847443576887;0.0;0.0003629662672037904;0.04099279444471917;0.0
1145;Il est parfait pour les mèches blondes. Elles ne jaunissent pas et gardent leur couleur blonde.;0.0012344786270957401;0.0;0.0;0.0;0.0;0.0010267095417052733;0.0004576784085749369;0.0;0.05227191653485339;0.004175059742388505
1146;Nettement moins cher que chez la coiffeuse donc parfait.;0.0013279709688907694;0.0013858868290817416;0.0;0.0;5.044929393280603e-05;0.0;0.0003643805673547458;0.00037925830078048455;0.00774663162559022;0.0
1147;Je recommande vivement.;0.16392884270787073;8.821819960625396e-05;0.0;0.00036928830394595717;0.0;0.0;0.0;0.0008032161062887896;0.0014289506663909073;0.0
1148;J'ai les cheveux secs et bouclés. J'utilise cette huile  quotidiennement pour apporter de l'hydratation à mes cheveux. Cette huile m'a permis d'avoir les cheveux doux et brillants. L'odeur est juste magnifique. Je recommande.;0.0444925518114245;0.0;0.06293000438216373;0.0017613017444280748;0.0;0.005823715739737369;0.002108928718527103;0.06957712649581974;0.030720636199159934;0.0
1149;Vraiment un très bon mascara qui épaissit les cils sans faire de paquet;0.0004972271237280051;0.0;0.0;0.0;0.0;0.0;0.00014807216172108863;0.0;0.011029367951234176;0.0
1150;C'est le meilleur masque capillaire que j'ai jamais essayé, il n'y a rien de tel pour les cheveux secs et / ou abîmés. Merci Amazon vos prix sont les meilleurs.;0.0009832787730310961;0.046156529003419884;0.0;0.002396085875079834;0.0;0.0;0.0018828229706605926;0.003696654024640293;0.05396644942765844;0.00010574936770991869
1151;j'avais hésité entre la crème pour cheveux résistants et celle pour cheveux normaux. Mes cheveux étant épais et crépus, je décidais finalement de prendre celle pour cheveux résistants. Déception lorsque j'ai reçu la crème pour cheveux normaux.;0.0002836061776021516;7.790251896675503e-05;0.0;0.0001256434089738343;0.003348083088999302;0.00027599315262579166;0.0009168405798966721;0.0;0.010618591398130752;0.0013722876156614721
1152;j'ai finalement gardé cette crème mais le résultat est moins efficace que celle pour cheveux résistants.;0.0;0.0;0.0;0.0;0.0010336088006140563;0.0006033068992804056;0.0;0.0;0.017883951835971124;0.13137822809540298
1153;"Livrée avec sa pompe, je ne jure que par ce shampoing. Il n'est pas miraculeux non plus mais j'ai remarqué une amélioration quant à l'hydratation de mes cheveux. Attention à alterner avec un autre shampoing pour que vos cheveux ne ""s'habituent"" pas trop et qu'au final vos cheveux ne fassent plus la différence.";0.0;0.0002808858401849388;0.0012989750091519207;0.001055197713829403;0.0;0.0;0.0002046151908176457;0.0;0.013786466687292307;0.0017588825316526666
1154;je n'ai pas encore essayé le produit mais je voulais juste signaler qu'il y a erreur sur l'annonce car il est destinait aux peaux très mature.il est à partir de 60 ans et non 50 comme indiqué....en tout cas c'est préciser sur son emballage...;0.00036984967888608103;0.0002910058097068244;0.0;0.0026952837738442033;0.002149148219328334;0.000504521505399801;0.0010815848579644519;0.0;0.015657685494167715;0.0
1155;Usage fréquent. Bonne odeur. Cheveux soyeux.;0.00045544315392505633;0.0;0.11412009043823805;0.0;0.0;0.0011503282394244702;0.0006840286016860923;0.01507779325583363;0.0;0.0
1156;"Ce produit est sensé diminuer ""le jaune"" des cheveux décoloré!! Pour ma part je n'ai vu aucune différence :-( déçue";6.2749756376576e-05;0.0007726583907834787;0.0006513594814174082;0.0;0.0;0.0;0.0;0.0;0.020347808271528663;0.0038804116449069614
1157;très bon rapport qualité prix bien moins onéreux que chez ma coiffeuse !;0.0005867396469842248;0.12103809836401482;0.0;0.0;0.0;0.0;0.0;0.0002587691923496735;0.0;0.0
1158;Produit correspondant à mes attentes;0.0;0.0010774157587740867;0.0017411746499700462;5.683336105694847e-05;0.01904105919796674;0.00011577270831284675;0.0;0.0;0.006211323860724039;0.0
1159;Super shampoing bleu pour avoir les meche bien blondes;0.0005180152205992996;0.0;0.0;0.0;0.0;0.0024497842460487894;0.0;0.0;0.019303654230188698;0.004710635677009926
1160;Huile parfaite, elle nourrit en profondeur les cheveux et ne colle pas au main. Il faut juste savoir doser. Elle protège contre le lissage et les nourrit après.;0.00032632673877786955;9.788980459682436e-05;0.0031790145141716636;0.005123939985067877;0.0005050810010428939;0.0005339818116308008;0.0006628248213220881;0.0032820235166891283;0.020262518582557145;0.0006319613002922954
1161;Le bon basique en gamme de mascara. Classique,  efficace. Noir intense et brosse minimaliste, donc parfaite. Pas de paquet, PAS de surcharge. Livraison et emballage ok.;0.001993820407520965;0.0014229650486051045;0.0;0.0;0.006751834592774353;0.000825399314009043;0.00019816964711548847;0.0011256758414693122;0.016574378066888294;0.07698027821836945
1162;Cette cire est facile a employé. Il n'en faut pas beaucoup. Elle a une odeur très légère qui n'est pas désagréable.;0.0;0.0;0.09669486504403434;0.0;0.0;0.0;0.0;0.00020135573346284795;0.05447421712958059;0.0
1163;très bien pour nourrir mes cheveux;0.0015207282365333656;0.0;0.0006171912558367311;0.0;0.0;0.0;0.0;0.01178317350368529;0.011380490792389989;0.0
1164;livrer rapidement et conforme a la description;0.0;0.00022860576069603624;6.921437744554935e-05;0.0036101067719848646;0.16010532840448347;0.0;0.0011634518692247482;0.0;0.0036027656724118393;2.2598014364732114e-05
1165;shampooing violet pour éviter le jaunissment des meches blondes;0.00037055893817825746;0.0;0.0;0.0;0.0;0.0013931624192090397;0.0;0.0;0.017906663516953882;0.0034098615577801425
1166;super efficaces a utiliser une fois par semaine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11677920455397404;0.0
1167;Après le shampooing j'applique ce soin et il est fantastique! Mes cheveux sont plus résistants au brossage et séchage! Ils cassent nettement moins et restent doux et soyeux;0.0008307363917171854;0.0;0.0;0.0007295994895544697;0.0;0.00025413621375004937;0.0011649889223596765;0.07389697135058122;0.008557248297560797;0.0018889113964635704
1168;Ne nécessite pas beaucoup de quantité pour un résultat satisfaisant;0.0;0.0032390644031193537;0.0037554097835068925;0.0;0.0009571383194672017;0.0;0.0;2.4774392480895132e-05;0.03102433855414962;0.0009149077629324379
1169;Maintien longtemps, le pot dure dans le temps c'est vraiment impeccable;0.0014807843314809267;0.0027396885433005913;0.004328022221867018;0.0;0.0011386682305058631;0.0010282206500777259;0.0;0.0;0.02438260681251417;0.005833356333193659
1170;c'est la palette indispensable pour un maquillage réussi et pour camoufler les rougeurs et autres imperfections plus facilement qu'avec un fond de teint seul. Texture crème très agréable, peu de produit à utiliser pour l'usage car bonne couvrance.;0.0;0.0;0.008266813159877175;0.021254865882327962;0.0;0.0;0.0003222810546531625;0.0;0.07684743704073356;0.0
1171;magique ! comment avoir un teint parfait au saut du lit , être maquillée sans en avoir l'air !;0.0002560791092448463;0.0;0.0;0.00995971316761895;2.6951231633758374e-05;0.0;0.0011192327735314058;0.0;0.009562753218056122;0.0
1172;impressionnant !!;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9113419967923072e-57
1173;Très bon shampoing pour cheveux colorés. J’adore;0.00024120943054660538;0.0006167276725257392;4.9676572169180345e-05;0.00031671901171843116;0.0015767127580467951;0.0024002507856104778;0.0;0.0;0.003007379598772595;0.0
1174;Très bon produit pas besoin de mettre beaucoup car c est assez gras ,avant l utilisation de se produit je me lisse les cheveux au fer à lisser maintenant je les sèche que avec mon sèche cheveux;0.0015123448206668696;0.0;0.0;0.02717392889742247;0.0;0.0;0.0006680454648469849;0.003933399120626152;0.06618853222824744;0.00521625355406231
1175;Très bon produit. Rempli ce qui est écrit dans le descriptif. nourrit et repare bien le cheveux sans le graisse.;2.5989516632855516e-05;0.00020369090209341206;0.0;0.003328915389082905;0.0038268688877969507;0.0002480598750925249;0.0013647602161932133;7.211519206367097e-05;0.0037901160248199647;0.0005752866139137338
1176;Produit cher pour peu de résultat sauf avoir des cheveux sec, pas top alors qu'il ya mieux dans le commerce même avc des marques de grandes surfaces.;0.00020018193501525252;0.000737492889819903;0.0;0.0032653559354278165;0.0006446395894734961;8.594418891454906e-05;0.0006084403341144612;0.0;0.04444803560336649;0.000705534490756463
1177;Cher---;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9113419967923072e-57
1178;Abime les cheveux----;4.095736455189035e-05;0.0;0.0;0.0;0.0;0.0008746453611341029;0.0;0.00012415583812032708;0.001955626890317042;0.0
1179;Pour ceux qui n'aime ni le gel ni la cire. Le pot est très petit (et donc coûteux pour le volume), mais ça me dure tout de même assez longtemps avec des cheveux bien courts.;0.0004705165663662065;0.005909545844184322;0.0022306009944103714;0.0;0.0;0.0003221125122415515;0.0002634611365124815;0.0;0.030543208795666785;0.0031657117214784385
1180;J'avais un peu peur car ce shampooing est destiné aux cheveux blancs et gris. Je suis blonde avec des mèches faites en salon de coiffure. Mon blond est parfait pas jauni avec ce produit je recommande;0.05026335840100576;0.0009259748098095424;0.0;0.0;0.000840312057377651;0.001444862618176462;0.0015972137201887447;0.0;0.038359360797699846;0.008598097971571336
1181;C'est à mon sens un beau et bon produit.;0.00010136857246683931;0.0003073344086285018;0.0004940669973586816;0.0;0.0;0.0;0.0;0.006133028752813382;0.0015027613213649369;0.0
1182;Beau parce que le contenant ainsi que l'odeur (légère mais présente et féminine) me font penser aux produits de la maison Guerlain (pour ne pas la citer) tant en terme de packaging que de parfum (mais pas au même prix !).;0.0;0.03421385797313264;0.06342885836934971;0.001969647251054874;0.0;0.000562746859839479;0.0;0.0003260550600711138;0.0029485491931703126;0.0007525660380389679
