;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
454;SCHAMPOING SILVER  EXPERT LE MUST !!!!!;5.3272036194652026e-05;5.427132878869825e-05;0.00014596698087748368;0.00012917219046410203;0.0;9.952647337892961e-05;0.0007640201980109902;0.0;0.00029894585433343847;0.0002079442178257942;0.000897312254557366;0.0;0.0;0.0026904149960057873;0.0;0.0;0.0021702686622752784;0.0018471343443221544;0.0006741068233360561;0.0
455;Bon produit et excellent rapport qualité prix;0.0;0.21083048367882212;0.0;0.0;0.0;0.0;0.00013909410446075857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
456;Un peu compliqué à bien utilisé mais efficace.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16170598416684268;0.19247319606461896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
457;Bon produit.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
458;Très bonne cire pour sculpter vos cheveux;0.0;0.0;0.0013343915889038615;0.0;2.7833933049736082e-06;0.0;0.001249436310986024;0.0;0.010493514863424525;0.0010300872819357086;0.0;0.0;4.917522565423667e-05;0.0;0.0;0.0;0.0;0.0;0.008893253176763035;0.013730850301867844
459;Meilleur soin de la gamme serie expert et le prix est imbattable ! Vue beaucoup plus cher sur des sites de vente privée.;0.0008672469059633311;0.038319525718907683;0.0;0.0007433615032208695;0.0005998518840851822;0.0005255686245038759;0.00042850313549728196;0.000780175747699855;0.0038487394667285238;0.0025187280293755333;0.0015093364458314174;0.002146488459248428;0.0;0.027076191244039764;0.0;0.0006043830352496168;0.00976503571449101;0.006911528830711983;0.012861030179797787;0.0
460;Ce spray fixant est efficace, mon coiffeur l'utilise depuis des années et c'est pour cela que je suis venu à en acheter à la place des produits de grande surface. Il résiste plutot bien à l'humidité.;0.0;0.0014761617974272466;0.0;0.0;0.0;0.00060341848648386;0.000778638848525606;0.000563873702170657;0.0;0.08410083402008715;0.0;0.0;0.00040016295627464814;0.0;0.0;0.014018648577441806;0.0;0.0036697341485090744;0.14714325228745886;0.0005898564439610198
461;Le format spray évite de se retrouver dans un nuage de produit fixant quand on l'applique contrairement à la laque en bombe,;0.0005482071017006047;0.0005009987230890227;0.0;4.7927905319273056e-05;0.0;0.0;0.001464732357880712;0.0007159795737559312;0.0007503794469740546;0.0029369668884949413;0.004340833133275543;0.00011267153302709966;0.00171527451261659;0.0015699748811105689;0.0006501759999594936;0.009144681402066639;0.002290585029082729;0.0012962999283236416;0.007134223479408328;0.00537657818443966
462;"l'odeur n'est pas trop forte et relativement ""neutre"" (pas d'odeur de parfum feminin ou au contraire d'aftershave comme certains produits)";6.190302200027087e-05;2.9620463877237943e-05;0.1502176433792578;0.0;0.0;0.0;0.0;0.0;0.0009756415248323064;0.0;0.0;0.0;0.0;0.0021244141800179106;0.0017855111927039288;0.0;0.000521404063212317;0.0;0.0;0.0
463;Mon mari a testé ponctuellement ce gel repigmenrant l’oreal Progress homme.. je dis bien ponctuellement car à 45 ans, il aime bien ses cheveux blancs, il faut dire qu’ils sont très parsemés.;0.0006307449034660914;1.9548006184463538e-05;0.0006653820020728986;0.0;0.0;9.609101806129645e-05;0.0010752988658593793;0.0010786188773950134;0.0091423709431815;0.0027596978191114716;0.008955249046195018;0.002473411873153631;0.0;0.003228273194574207;0.0008201828048780345;4.1820174467159947e-05;0.0;0.0025033139689857775;0.02831605470107001;0.009438502355308917
464;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465;Ce gel cache ces derniers en s’oxydent légèrement une fois appliqué, en résulte une coloration grisâtre, très discrète qui s’estompe après quelques shampooings.;0.0;0.0;0.0006559421789886894;0.0006521858970906218;0.0;0.0;0.0006053309382691512;0.0;0.00103265219635881;0.00011576646205016171;0.002050513234581927;0.0;0.0008868392633882397;0.0;0.03579169373289395;0.0;0.0004876483260468606;9.695854834572e-05;0.004439884758950794;0.0063357029011543355
466;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467;Parfait pour les bruns ou châtains foncés, il faut oublié le concept sur une chevelure très grise voir blanche car le résultat ne sera pas heureux (pour ne pas dire très moche).;0.0;0.000232545645008131;0.0;0.0;0.0001838344780766459;0.0;0.00035938131406847894;0.0002822207496328813;0.005861590542726572;0.004360012406255287;0.014366763259002208;0.004662664248748671;0.004907213345424625;0.004004168239833218;0.011987985481392724;0.00021284102245384143;0.0016980210712821432;0.004167892682359222;0.011400351092923162;0.031309237528049885
468;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469;Mon mari a changé d’avis sur l’idée qu’il se faisait du produit car pour lui, les hommes qui se retrouvent Noir corbeau ou Bordeaux après une couleur, c’est rédhibitoire !! Et ridicule.;5.4262269520515474e-05;0.0;0.0008384328968109386;0.0;0.0;0.0;0.0008688050833552852;0.0;0.0;0.0;0.07281177011826322;0.0008909230946844446;0.0;0.0;0.0024889772096809764;0.0;0.0;0.007678121572278917;0.004329450487800553;0.0025376775038986415
470;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471;Les hommes ont la chance de souvent bien porter le cheveu gris , pourquoi s’en priver !!;3.639456376839621e-05;0.0002524343515928359;0.0007490231504457222;0.0;0.0;0.0;0.0012180817139587957;0.001677800631236144;0.003177544800635206;0.0021868235468276414;0.008221783128782304;0.002260102786086176;0.0;0.007120812332504171;0.0;0.0;0.00021975859626587724;0.00406914385525784;0.005298915862418652;0.0073302810013961
472;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473;Pour en revenir à la pose, sur cheveux secs parfaitement propres ou bien essuyés après un shampoing , on applique ce gel et on laisse sécher normalement.;0.0;0.0;0.0;0.0010645149639356066;0.00041428934449917954;0.0;0.0006775960289715965;0.0;0.0;0.00020232232366227776;0.00190631836434754;0.0017319927330682224;0.00011659783225627424;0.0;0.0;0.00020777544779731612;0.09851919367945963;0.0;0.0005101988893918355;0.010508133951580512
474;L’image sur le packaging rend parfaitement car le résultat est très proche ... il faut prendre en compte les variables de couleurs de cheveux.;0.00012099073950605678;3.190347458322447e-05;0.0;0.0004089322843206541;0.003251281194015179;0.0018783494415706625;0.0005871351479363136;0.0;0.004689721557138043;0.0014801608807546076;0.009436146586694033;0.004298394375747473;0.0;0.003740830471951543;0.015036515367310136;0.012270910454686233;0.0027361647737325985;0.0;0.017519270272022283;0.033609408055325134
475;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476;Dernier point, mon mari nage tous les jours, aucune surprise à attendre en sortant d’une eau chlorée.... pas de cheveux vertes ou violets !!! Un bon point !!;0.0006186493544348611;0.0001286285048750039;0.0007241238051553069;0.0;0.0008085316184540019;0.0006859944922103328;4.8945972269496867e-05;0.00023305631096137775;0.005686416673205077;0.0008235793145749405;0.006632826811698843;0.0009494047361777418;0.0004203190422449146;8.945619776530407e-05;0.0;0.0006409090139934862;0.0008946382520475781;0.006539725376090538;0.007444488229035642;0.02038456775340462
477;Très bonne crème,  j'ai la peau sèche....et elle me va parfaitement...l'hiver je prends la teinte la plus claire,  l'hiver je prends la mate,  elle n'est pas trop foncée, ça fait très naturel, et elle cache les petits défauts de la peau,  de plus indice 20....et très agréable...légére... très satisfaite du produit..;0.0;0.001425419046758674;0.0;0.08097911753338155;0.0;0.04310006787127589;0.0;0.0;0.0;0.0;0.006728033394102566;0.0;0.0;0.0;0.0;0.004600367207034056;0.05682694499061058;0.0;0.0;0.03528623367279888
478;Je recommande ce soir qui est le.plus efficace que j'ai testé. Seul point négatif... le prix.;0.06893585379115338;0.050007595694186786;0.0;0.000566881807958851;0.0;0.00045275863730482013;0.0;0.0;0.00027945067520302445;0.13241111023038035;0.0;0.0;0.0008860670768544448;0.0;0.0;0.0;0.0003461417321156144;0.0;0.0;0.004652781065511761
479;Palette sympathique mais si vous souhaitez avoir un effet « zéro matière » alors passez votre chemin en revanche si cela ne vous dérange pas que l’on voit très clairement que vous porter du correcteur alors elle sera certainement faite pour vous :-);2.705605639094876e-06;0.00048654941402023196;5.4493542177644836e-05;0.0;0.0;6.338926180144658e-05;9.830951488779021e-05;0.0;0.0010933947573097402;0.001157417065500003;0.00024130051934831553;0.0011668400632720009;0.005214409108455262;0.0022025574951835786;0.0;0.0010519200150072747;0.0;0.00247086103316873;0.0;0.020139857652500915
480;C'EST UN TRES BON PRODUIT EFFICACE NE LAISSE PAS DE TRACE SUR LE VISAGE LA PEAU A MEILLEUR ASPECT JE RECOMMANDE;0.07160259684286015;0.0011632087447566147;0.0;0.0928482708267114;0.0;0.0;0.0;0.0;0.0022233338411352657;0.1368284313102063;0.0;0.0;0.002459399029675411;0.006622917548590165;0.0010705049906184851;0.0;0.005171446813597037;0.0003092711592050531;0.0008633429745959081;0.0023391319782460228
481;J'ai les cheveux blancs et utilise depuis des années ce shampoing.  Mes cheveux sont magnifiques suivant les dires des coiffeuses qui me font les coupes. Mes cheveux sont blancs mais pas jaunes???? pas secs pourtant je fais des shampoing tous les 3 jours max. Je recommande vivement ce produit.;0.042860202460337185;0.0;0.0;0.0;0.0;0.0;0.0006150971633463677;1.226335836142541e-05;0.006148222667089675;0.003780012360894533;0.02641152583324043;0.0;0.00020868462774685853;0.0;0.0;0.0;0.07757979013111403;2.203966156386492e-05;0.11932035337973741;0.0
482;Vraiment un tres bon produit javais les cheveux sec du a un shampooing dune autre marque qui ma tuer les cheveux et le soleil aussi. En une seule application jai sentis deja la difference sous la douche. Jai combiné masque et shampooing de la meme gamme le top;0.00042697753762288267;0.00029691422232807556;0.00036875408133887964;0.0012856820119677831;0.0;0.0004592375487054697;0.00021100842072234772;0.0;0.0;0.0;0.0;0.0007550020032553471;0.00414758682380836;0.08755521911674523;0.011030220323201237;0.0;0.08604790829651073;0.0;0.0;0.0
483;Un produit top pour les blondes, méchées ....... parfait cheveux doux, faciles à coiffer, et éclat du blond parfait. Déjaunisseur TOP mais ne pas trop laisser poser 'reflets bleus°...;0.0006463382886339015;0.0;0.0;0.0;0.0;0.0011219345260066417;0.0;0.07185145252447958;0.008014574361580996;0.006311118797519945;0.034548320215208636;0.0;0.0;0.006740008344332549;0.08540464298492181;0.0;0.0005530440334561701;0.0013847533301119196;0.009545043103320343;0.0
484;Je suis  ravie pour une première  fois .;0.0012396508433651912;0.0016762347314638814;0.0;0.00017308691971427764;0.0009734376868182093;0.0;0.0;0.0;0.0;0.004200418801202472;0.0;0.0;0.0;0.001718587784353687;0.0015401049183312863;0.0;0.0;0.014453057931057427;0.02608798631364152;0.0
485;Tres bon anti cerne est très crémeux mais a bien étalé avec  le fond de teint;0.0;0.0;0.0;0.009423676683991236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08529386023371369
486;Je recommande +++++ !!! J'ai acheté le shampoing, le masque et l'huile... et bien pour la première fois en 15 ans, je ne regrette pas mon achat ! J'ai essayé un tas de produits pour réparer mes cheveux et donner corps à mes cheveux fins mais sans succès. Or la, mes cheveux sont super doux, légers et brillants. Quelle facilité au moment du brushing!! J'étais toujours obligé de passer 36 fois pour lisser mais là non et pour la premiere fois je n'ai pas eu besoin d'utiliser mon fer à lisser après. C'est ma coiffeuse qui sera ravie de l'apprendre lol. Franchement je n'en reviens pas. Je l'ai acheté suite aux commentaires et à mon grand étonnement je suis moi aussi surprise et ravie de cette gamme de produits. En plus ça sent boooonnnn ! Vraiment top !;0.02315902690230337;0.0007956099544551084;0.0009661117344604779;0.0001489892306338796;0.00148481919490663;0.004406390544105756;0.0010114655140620065;0.04051142473799619;0.04605847789168323;0.004829337914592908;0.0;9.721906241943226e-05;0.0014958871220554254;0.04966404806028207;0.003831072948627841;0.007214442714508295;0.009358227868087212;0.014833178688641075;0.03319042467888334;0.023407455757769115
487;J'ai reçu le produit avec 2 jours en avance par rapport au délai.;0.0;0.03989284570745418;0.0;0.0;0.0;0.0;0.0008415226399239944;0.0;0.005616217088647436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14242661595766157;0.0;0.0
488;Simplement ce dernier doit provenir d'allemagne car meme si le bidon est en Français, il y a une grosse étiquette allemande collé sur le coté collé du bidon. (visiblement ce sont les conseils d'utilisations).;0.0001319003316782692;0.0004560586798536288;0.0003685654582187453;0.0005317967360937203;0.0001722509776263569;0.0006820695630518194;4.095695743928756e-05;0.001053270956047992;0.0;0.0003246754329881328;5.605980572391529e-05;0.0;0.0007708198346826411;0.00377826099231822;0.03091769728808908;0.007398032809440076;0.0;0.0007151374089592218;0.0;0.0008654424815420474
489;Pas de souci pour moi, mais faut le savoir.;0.0;0.0;0.0004893068305771674;0.0;0.0014997551848683162;0.0;0.0;0.0003363596037689691;0.009075414225293569;0.0010618626657227087;0.0019761971649399123;0.00025479593489672296;0.0;0.006462907328555369;0.0021420299877432354;0.002990757598929515;0.0;0.002714964859475243;0.0018014036525032004;0.029802353624644312
490;tres bon rapport qualité prix  et tres satisfaite du shampoing  pour cheveux colorés  je l évalue 10 sur 10  et je le recommande a tous clients pour cheveux  colorés;0.06265753872659467;0.08013080836292805;0.0;0.0;0.00036822802948953913;0.09145127763048974;0.0;0.0;0.0;0.0;0.001100806331063547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491;Très bon produit, nourrit sans graisser. Je rachèterai ce produit qui convient très bien à mes cheveux secs. De plus l'odeur est très agréable.;0.00022541717635944034;0.0;0.09815870148127517;0.0;0.0;0.0;0.0;0.00707713214534711;0.0;0.0;0.0;0.0;0.0;0.009877473556892183;0.0;0.0;0.1454572956616666;0.0;0.00336972613327591;0.0
492;Ce shampoing violet marche bien sur mes colorations blondes, il atténue le doré que je n'aime pas! je le recommande;0.060701942324798766;0.0;0.0;0.0;0.0;0.0006221845023426604;0.000914158237663705;9.510399561604729e-05;0.004564220840052698;0.00363317425964416;0.02412277722258231;0.0004591566808202657;0.0;0.003185789473453515;0.0004305150826131306;0.0;0.0;0.004850429140066677;0.012014412785563812;0.0
493;Excellent produit de loréal pour blanchir les cheveux méchées trop jaunit. Idéal en deuxième shampoing. Texture agréable, rend légèrement les cheveux secs faire un soin après. Je recommandes.;0.0003620581813724621;0.0;7.933533061107733e-05;0.0008742763872738589;0.0;0.0;0.0008001203999754589;4.587159911932713e-05;0.001983834485231012;0.0019057789687389238;0.005039132591139594;0.0;0.10196316848683962;0.007544460892491575;0.0;0.0012168635148255467;0.10457935104196273;0.0;0.0;0.0
494;Cette crème est une bonne alternative au gel. Maintient bien les cheveux en place tout en laissant les cheveux souples. Effet naturel. Vraiment bien sur cheveux courts.;0.0;0.0;0.0;0.0;0.0;0.0;0.0005385323865021513;0.0034075794402901234;0.002858606562015043;0.0024117408637438545;0.0;0.0;0.0002079344969257473;0.006454673167923878;0.0015671838232962107;0.0;0.0014413057012541525;0.00015357394695289444;0.00587394552716287;0.004670931811683642
495;Très déçue - réactions de la peau - dartres - pas bien tolérée du tout - A 72 ans c'est la première fois que j'ai ce souci avec une crème visage.;0.0;0.0;0.0;0.06698828632487289;0.000773194406170327;0.0;0.00010337834700053865;0.0003454110751274333;0.010226707975284802;0.0;0.0;0.0006547839693982342;0.0017580850872515445;0.0;0.00018269579289576822;0.0;0.002172328404599273;0.0;0.02733618643417659;0.0
496;Si c'était possible j'en demanderais le remboursement ! !!!;0.0;0.0;0.0;0.0;5.1277675928987536e-05;0.0;0.0;0.0;0.0;0.0;3.188531678250368e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0017948925022185558;0.0;0.0
497;Je souhaiterais contacter le vendeur !;0.00032242817760213003;4.6255307235047004e-05;0.0;0.0;0.0;5.965393475876185e-05;0.0;0.0;0.0;0.00044479189851353993;0.0;0.000147757686698407;0.0;0.0;0.0005155404270612;0.0;0.0;0.006072653251982415;0.0011054713702214971;0.0
498;Très bon produit professionnels je ne regrette absolument pas de l'avoir commander merci amazon;0.0004270496004032271;0.0009878766226504966;0.0;0.0;0.0;0.0012095179817392906;0.0033607143107151757;0.0007262193528329051;0.005733452324990475;0.003205164371008436;0.0005476526643101255;0.010171113305041444;0.0;0.00597842897696722;0.0020033270218958107;0.0;0.0;0.04030030314454796;0.003875228029237272;0.002479196940598453
499;produit pas conforme aux attente c'est de l'eau ca ne tient rien;0.0002636314839456518;0.0;0.0;0.0;0.26276136632804103;0.0;0.00021695667724756941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03135585007990178
500;Nous avons enfin trouvé à un prix très compétitif.;0.0;0.07669984940287966;0.0;0.0014532937349355775;0.0;0.000857200090321239;0.0;0.0;0.0;0.0005421371497439199;0.0;0.0;0.0;0.0;1.0406754549259681e-05;0.0;0.0049379354885836805;0.005983126853860461;0.009657186527201286;0.0063874616033074
501;Très efficace pour redonner éclat et reflet aux cheveux blancs ou poivre et sel.;0.0007946244802807908;0.0;1.1117894357964381e-05;0.0;0.0002702649329574876;0.0;0.0009066134759791623;0.0;0.004500303083893886;0.12775147658129166;0.019895974625020636;0.0;0.0;0.0;0.0037184017746289713;0.0;0.0016876214573271768;0.0002701957636139017;0.005525822342119515;0.0
502;Je l'ai testé ce week-end il est cool ! Mais je ne suis pas restée assez longtemps pour donner un avis complet avec plus de précision mais vue le prix je ne vais pas me plaindre !!!;0.0;0.031121559283560786;0.00013169950999834072;0.0010576424527145342;0.0;0.0;0.0;0.0001144784417864635;0.0027421547660592526;0.00143548752488143;0.0026900201934064887;0.0007516611536197648;0.005740218313943708;0.002634060265733945;0.0003906127629989695;0.0;0.002468529447592419;0.01011857491480409;0.0026991733024061323;0.02246214547642263
503;très bon produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504;ne colle pas, tiens longtemps, un peu cher cependant. a recommander pour ceux qui ne veulent pas utiliser du gel mais plutôt de la  pâte;0.07657040023929294;0.00012193492858892594;0.0017007431434205174;0.0;0.0;0.0;0.0;0.0;0.12463745219485212;0.0;0.0;0.0;0.0;0.0;0.0016794671542524485;0.0;0.0;0.0;0.0;0.006365847187794379
505;Je ne suis pas très convaincue.J'ai voulu vraiment faire les six semaines afin d'avoir un avis objectif.Cela revient cher au final , la chute a peut être diminué, et encore j'e n'en suis pas très certaine , mais c'est tout.Je ne réutiliserai pas je crois.;0.00011389356696581108;0.0003359279799391981;0.00017752077729019024;0.0;0.0;0.0;0.0;0.0;0.007896122583926506;0.0028416845670883057;0.00013717383126347356;0.0;0.0004736646961764726;0.00347483086637385;0.004927643299146483;0.001792777126404058;0.0;0.007409481766627312;0.008049701080736263;0.0001632550153827041
506;Ne laisse pas de mèches bleues, le meilleur testé jusqu'à présent.;0.0006856932703905957;0.0012888478481055377;0.0008117783127963247;0.0;0.0;0.0;0.0005487314346241838;0.0003717646777443043;0.006251784727369021;0.0022434134063655264;0.017267789705323545;0.002963596247372668;0.0003931127825572177;0.016652342593693723;0.0;0.000786455736762359;0.005823259247997015;0.005125231910844722;0.01825901843704872;0.0008832014599001594
507;Laisser poser  minimum 10 minutes pour un bon résultat;0.0;0.0;0.0;0.0;0.0014442671798005557;0.00010399294843485554;1.5946861452621588e-05;0.0012548691181460915;0.0018252249958712334;0.007263210562101941;0.011101663202787548;0.006342259817573405;0.0;0.01676640001177328;0.0248331517656991;0.004225144144815561;0.0064665052259423915;0.0;0.02221122673091989;0.008554747433023679
508;J'ai reçu ce tube de bel avec un scotch sommaire pour tenir le capuchon. Je me suis demandé s'il n'était pas reconditionné.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023001103532887716;0.0;0.0;0.08087854727663957;0.0;0.0
509;Tentant de l'utiliser, je m'aperçois que le  mécanisme du tube ne fonctionne pas. Mes soupçons étaient donc bon.;0.0;0.0;0.0;0.0;0.0;3.060354647749492e-05;0.0;0.0;0.08452723985224751;0.0;0.0;0.0;0.0;0.0;0.0;0.003441791110900081;0.0;0.0006283742497302739;0.0;0.0007081239294533699
510;Je déconseille ce vendeur et suis très surpris de recevoir ce type de produit défectueux par le biais d'Amazon.;0.0;0.0002797236554436273;0.0;0.0019735538695566167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003756189394987093;0.0;0.0;0.0;0.0;0.0;0.08696623695136141;0.00034366539037162966;0.0
511;J'utilise ce masque depuis de nombreuses années et il est génial. Mes cheveux sont beaucoup plus souples doux et nourries j'ai réussi à retrouver une qualité de cheveux sur mes pointes abîmées. Je le recommande à utiliser à chaque shampoing si les cheveux sont abîmés mais uniquement sur les pointes car aux racines il graisse les cheveux.;0.03906026587242255;0.0;0.0;0.0;0.0;0.0010243108818308716;0.05201003673527328;0.06355882521015839;0.062103119957114816;0.0;0.0;0.0;0.0;0.08074639252858655;0.0;0.0;0.01250492402355702;0.0;0.10034266354856108;0.0
512;odeur agréable, ne laisse pas les cheveux poisseux, facile à utiliser grâce au roll on, bon rapport qualité prix je ne peux pas encore me prononcer sur l'efficacité car le délai d'utilisation est encore trop court mais produit très agréble;0.0;0.05477558526169571;0.059437206761392886;0.0;0.0;0.0;0.0;0.0;0.06857078663874842;0.0;0.0;0.0;0.0;0.0;0.11721845234478527;0.0;0.0;0.006843904366414267;0.0;0.0
513;Dupe du better than sex de too faced ! J’adore ce mascara et dieu sait que je suis difficile. Volume et longueur. Accentue davantage le volume que la longueur.;0.00037049032187006013;0.0006830436377556352;0.0;0.0;0.00014376967442599243;3.158154493891566e-05;0.0;5.235656595891996e-05;0.00023135809074060435;0.0028138529382497283;0.0;0.0;0.0001659118305806897;0.002036487819662537;0.0;0.0;0.005367346810312888;0.0;0.005371761249191176;0.021315067036505445
514;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
515;Je ne mets pas 5 étoiles parce que ce n’est pas le mascara parfait pour tous les cils.;0.00029798632138335285;0.0004435417558148602;0.0;0.0;0.0;0.0;0.000665408148942369;0.0;0.0;0.0;0.0;0.0;0.0;0.0035406986241711684;0.01676727234076327;0.0;0.003917831921079369;0.0;0.0;0.07888499697370324
516;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
517;Pour infos : j’ai des cils longs et fournis. Ils ne sont pas tout droit.;0.0;0.0;0.0;0.0;0.0;0.0005236389494962726;0.00016502312432492368;0.0;0.00028913190483539214;0.0;0.0;0.0013655826316826363;0.0003477383301469125;0.005720079896397961;0.0028334987215405654;0.0;0.0;0.0;0.00410580975521621;0.030992490122528842
518;Bon produit mais je m'attendais à une autre teinte de la marque. J'avais un ancien tube identique mais la teinte n'était pas la même. Mais enfin bonne texture quand même je le recommande.;0.056100999944499484;0.0;0.0;0.007542184902098653;0.0013771655309456612;0.00017864987170545426;0.0004761297667333996;0.0;0.0;0.0;0.0;0.0;0.11292175550621869;0.001431678349321204;0.0;0.0006602789177926309;0.0008495514554317894;0.001582234536742506;0.0;0.09317406433244892
519;« Pour peaux très matures ou ternes » : comprenez pour dames à partir de 60 ans dont la peau a naturellement pris quelques rides et manque d'éclat.;0.0005462881466552388;0.00022578319374393834;0.0;0.052428486304263285;0.0;0.0008837627800539094;0.0004769028124468349;0.0;0.006881377300968557;0.0002594540412706361;0.004353226057552929;0.0;0.0;0.0015664453813305445;0.0003252394215744415;0.0014685419650007523;0.0003878823479416843;0.0;0.02422606222566074;0.001004907211550147
520;L'Oréal a pensé à ces femmes coquettes, soucieuses de prendre soin de leur visage et on les comprend, on les approuve. .;0.0007313413116268669;0.0003495443414343096;9.05681807952315e-05;0.004271003715306826;0.0;0.0015274860120007721;0.001288059158809659;0.0007858754324114876;0.003018771724752015;0.002824697076479512;0.0032698648957948033;0.0;0.002198272726546628;0.013716187219354142;0.0012366388744535295;0.007097763333319405;0.006171768027901223;0.0037192954134888214;0.004525963276103754;0.006074521679329439
521;Elle a été testée par une dame de 69 ans dans mon entourage.;0.00076712838891316;0.0;0.0005889724161266381;0.0002494234745953365;6.216800835205595e-05;0.0003559517536083431;0.0002787921399451079;0.0;0.014318147949128014;0.0;0.0;0.0;0.00044695754592465335;0.007031337985190675;0.0;0.0;0.0;0.00019582463270355558;0.04152160278619075;0.0
522;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
523;Le produit a presque tout pour plaire :;0.0;6.932624499886883e-05;0.00011427952317572892;0.0;0.0;0.0;0.00025188246162324287;0.0025601844794622816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013341329189074543;0.00021310386382887846;0.0;0.003855095111617042;0.008602764461534568
524;- Un joli packaging pour une contenance de 50ml (on n'a pas l'impression d'avoir été volé),;0.00028284144584417466;0.0010798496980083134;0.0018173877582704566;0.0029416365276563315;0.0;0.0;0.002031434725693855;0.0;0.0009583249706864471;0.00012406187089179983;0.006576114725704648;0.0;0.0025949185962563072;0.002870187137523044;0.0;0.04613061313763136;0.0005697795824210512;0.005986604143425958;0.0;0.0009610749058859408
525;- La couleur de la crème est rosée, elle donne envie d'être étalée sur le visage,;0.0;0.0;0.0;0.0071192879774752945;0.0;2.4262412048220426e-05;0.0;0.0005613198578432316;0.0;0.0;0.11666708462101504;0.0;0.003998604251240201;0.0;0.008742585569777191;0.0;0.0003594638241912519;0.0015506647001784534;3.153771524565708e-05;0.01191087989114226
526;- Sa texture est ni trop fluide ni trop dense. On a plaisir à l'appliquer sur le visage, elle est bien absorbée par la peau. Pas d'impression de lourdeur sur le visage.;0.0;0.0;0.0;0.061995517551373384;0.0;0.0;0.0;0.00022253655137667098;0.0;0.0;0.0;0.0;0.09527385102500385;0.0033892495040394022;0.03882317937811694;0.0;0.0;0.0;0.0;0.00025564691505601983
527;- Elle est hydratante.;0.0003335095816917035;0.0;0.00027118897559600855;0.0031580826454350973;0.0;8.596546774781653e-05;0.0;0.0;0.0014610990909712151;0.001596483884546149;0.0;0.0;0.0;0.0;0.0007905685636420602;0.0;0.0;0.0;0.0;0.004714810662180249
528;- Son parfum est délicat, très discret, léger, juste ce qu'il faut pour donner envie d'en remettre.;0.0;0.0003881906758291314;0.004197595663152389;0.0038449493246088358;0.0;0.0011168353967037003;0.0;0.0024518934478433294;0.0017020306814052144;0.0005101452299495148;0.007075415466979326;0.0;0.0;0.0015002448093587018;0.0024067912989753845;0.001674833005766536;0.0004800580277642965;0.0018855414375003215;0.0032349349517911837;0.04878730994381892
529;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
